model,date,n_universe,pool_up_count,pool_down_count,sel_up_count,sel_down_count,up_dir_acc_5d,sel_up_avg_ret_5d,down_dir_acc_5d,sel_down_avg_ret_5d,smcr_up_1pct_pool,smcr_up_1pct_sel,smcr_down_1pct_pool,smcr_down_1pct_sel,n_strong_up_1pct,n_strong_down_1pct,smcr_up_2pct_pool,smcr_up_2pct_sel,smcr_down_2pct_pool,smcr_down_2pct_sel,n_strong_up_2pct,n_strong_down_2pct,smcr_up_3pct_pool,smcr_up_3pct_sel,smcr_down_3pct_pool,smcr_down_3pct_sel,n_strong_up_3pct,n_strong_down_3pct,top1_up_capture,top3_up_capture,top5_up_capture,top1_down_capture,top3_down_capture,top5_down_capture,pool_precision_up,pool_precision_down,sel_precision_up,sel_precision_down,sel_lift_up,sel_up_avg_mfe,sel_up_avg_mae,sel_up_avg_ret_1d,sel_up_avg_ret_3d,regime,n_iios_signals
MODEL_B,2025-06-04,210,20,20,6,6,0.5,0.22534999999999986,0.3333333333333333,0.12159999999999997,0.07692307692307693,0.013986013986013986,0.3333333333333333,0.07407407407407407,143,27,0.08653846153846154,0.019230769230769232,0.46153846153846156,0.15384615384615385,104,13,0.09411764705882353,0.023529411764705882,0.5,0.16666666666666666,85,6,0,0,0,1,1,1,0.45,0.3,0.3333333333333333,0.3333333333333333,0.673076923076923,4.412183333333334,-2.5858833333333333,0.6381666666666668,1.2314833333333335,SIDEWAYS,42
MODEL_C,2025-06-04,210,20,20,6,6,0.3333333333333333,-1.3274333333333332,0.6666666666666666,-1.3274333333333332,0.06993006993006994,0.006993006993006993,0.14814814814814814,0.1111111111111111,143,27,0.08653846153846154,0.009615384615384616,0.23076923076923078,0.23076923076923078,104,13,0.09411764705882353,0.011764705882352941,0.16666666666666666,0.16666666666666666,85,6,0,0,0,0,1,1,0.45,0.15,0.16666666666666666,0.5,0.3365384615384615,3.08025,-2.9825666666666666,0.48131666666666667,0.3473,SIDEWAYS,42
MODEL_A,2025-06-05,210,20,0,6,0,0.3333333333333333,-1.6804666666666668,,,0.05952380952380952,0.011904761904761904,0.0,0.0,84,64,0.07692307692307693,0.015384615384615385,0.0,0.0,65,39,0.08695652173913043,0.021739130434782608,0.0,0.0,46,27,0,0,0,0,0,0,0.25,0.0,0.16666666666666666,0.0,0.5384615384615384,7.184899999999999,-3.1426166666666666,1.74055,1.3239333333333334,SIDEWAYS,45
MODEL_B,2025-06-05,210,20,20,6,6,0.6666666666666666,3.097633333333333,0.5,-0.26385,0.08333333333333333,0.047619047619047616,0.140625,0.046875,84,64,0.1076923076923077,0.06153846153846154,0.1282051282051282,0.05128205128205128,65,39,0.13043478260869565,0.08695652173913043,0.18518518518518517,0.07407407407407407,46,27,0,0,0,0,1,1,0.35,0.25,0.6666666666666666,0.3333333333333333,2.1538461538461537,6.8776,-1.3265,1.31185,4.28825,SIDEWAYS,45
MODEL_C,2025-06-05,210,20,20,6,6,0.3333333333333333,-1.6804666666666668,0.6666666666666666,-1.2486833333333334,0.07142857142857142,0.011904761904761904,0.15625,0.046875,84,64,0.09230769230769231,0.015384615384615385,0.1794871794871795,0.05128205128205128,65,39,0.10869565217391304,0.021739130434782608,0.2222222222222222,0.07407407407407407,46,27,0,0,0,0,1,1,0.3,0.35,0.16666666666666666,0.3333333333333333,0.5384615384615384,7.184899999999999,-3.1426166666666666,1.74055,1.3239333333333334,SIDEWAYS,45
MODEL_A,2025-06-06,210,20,0,6,0,0.3333333333333333,-0.8529333333333332,,,0.08333333333333333,0.041666666666666664,0.0,0.0,48,115,0.08108108108108109,0.05405405405405406,0.0,0.0,37,79,0.07142857142857142,0.03571428571428571,0.0,0.0,28,51,0,0,1,0,0,0,0.15,0.0,0.3333333333333333,0.0,1.8918918918918917,5.77855,-4.678216666666667,1.9803333333333333,1.16005,TRENDING_UP,82
MODEL_B,2025-06-06,210,20,20,6,6,0.16666666666666666,-0.9991999999999998,0.8333333333333334,-2.2238166666666666,0.125,0.020833333333333332,0.11304347826086956,0.043478260869565216,48,115,0.13513513513513514,0.02702702702702703,0.11392405063291139,0.06329113924050633,37,79,0.14285714285714285,0.03571428571428571,0.11764705882352941,0.0784313725490196,28,51,0,0,0,0,0,0,0.25,0.45,0.16666666666666666,0.8333333333333334,0.9459459459459458,4.50905,-4.687116666666667,1.4083333333333332,-0.3534,TRENDING_UP,82
MODEL_C,2025-06-06,210,20,20,6,6,0.5,1.6360833333333333,0.8333333333333334,-1.1098333333333334,0.125,0.0625,0.12173913043478261,0.043478260869565216,48,115,0.13513513513513514,0.08108108108108109,0.13924050632911392,0.06329113924050633,37,79,0.14285714285714285,0.07142857142857142,0.1568627450980392,0.0784313725490196,28,51,0,0,1,0,0,0,0.25,0.55,0.5,0.8333333333333334,2.8378378378378377,8.099516666666668,-2.923183333333333,3.2792833333333333,2.3974000000000006,TRENDING_UP,82
MODEL_A,2025-06-09,210,20,0,6,0,0.3333333333333333,-0.014749999999999966,,,0.0851063829787234,0.0425531914893617,0.0,0.0,47,117,0.06060606060606061,0.030303030303030304,0.0,0.0,33,88,0.08333333333333333,0.041666666666666664,0.0,0.0,24,60,0,0,0,0,0,0,0.1,0.0,0.16666666666666666,0.0,1.0606060606060606,4.254316666666667,-3.62045,0.6643833333333333,-0.5592,SIDEWAYS,82
MODEL_B,2025-06-09,210,20,20,6,6,0.5,0.7147666666666668,0.8333333333333334,-0.5785166666666667,0.10638297872340426,0.06382978723404255,0.07692307692307693,0.017094017094017096,47,117,0.09090909090909091,0.06060606060606061,0.09090909090909091,0.022727272727272728,33,88,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.016666666666666666,24,60,0,0,0,0,0,0,0.15,0.4,0.3333333333333333,0.3333333333333333,2.121212121212121,4.7,-3.7465833333333336,-0.7094,-0.029566666666666668,SIDEWAYS,82
MODEL_C,2025-06-09,210,20,20,6,6,0.3333333333333333,-0.2594333333333334,0.6666666666666666,-0.21971666666666667,0.14893617021276595,0.0425531914893617,0.07692307692307693,0.017094017094017096,47,117,0.15151515151515152,0.030303030303030304,0.09090909090909091,0.022727272727272728,33,88,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.016666666666666666,24,60,0,0,0,0,0,0,0.25,0.4,0.16666666666666666,0.3333333333333333,1.0606060606060606,5.669583333333333,-4.282033333333334,-0.5881333333333333,-0.30761666666666665,SIDEWAYS,82
MODEL_A,2025-06-10,210,20,0,6,0,0.16666666666666666,-3.0079666666666665,,,0.07894736842105263,0.02631578947368421,0.0,0.0,38,136,0.07407407407407407,0.0,0.0,0.0,27,107,0.07142857142857142,0.0,0.0,0.0,14,73,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,3.3276333333333334,-5.262199999999999,-0.2475166666666666,-1.0976833333333333,TRENDING_UP,70
MODEL_B,2025-06-10,210,20,20,6,6,0.3333333333333333,-1.8609666666666669,0.5,-1.5962666666666667,0.13157894736842105,0.02631578947368421,0.07352941176470588,0.022058823529411766,38,136,0.14814814814814814,0.037037037037037035,0.08411214953271028,0.028037383177570093,27,107,0.07142857142857142,0.0,0.0958904109589041,0.0273972602739726,14,73,0,0,0,0,0,1,0.2,0.45,0.16666666666666666,0.5,1.2962962962962963,1.3105166666666668,-4.497933333333333,-0.5578000000000001,-2.71625,TRENDING_UP,70
MODEL_C,2025-06-10,210,20,20,6,6,0.16666666666666666,-2.872733333333333,0.5,-1.563583333333333,0.10526315789473684,0.02631578947368421,0.10294117647058823,0.022058823529411766,38,136,0.1111111111111111,0.037037037037037035,0.102803738317757,0.028037383177570093,27,107,0.07142857142857142,0.0,0.1232876712328767,0.0273972602739726,14,73,0,0,0,0,0,1,0.15,0.55,0.16666666666666666,0.5,1.2962962962962963,2.596616666666667,-5.458166666666667,-0.5438,-2.0126666666666666,TRENDING_UP,70
MODEL_A,2025-06-11,210,20,0,6,0,0.0,-4.801833333333334,,,0.0,0.0,0.0,0.0,33,141,0.0,0.0,0.0,0.0,20,115,0.0,0.0,0.0,0.0,14,79,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9967833333333338,-6.194516666666666,-0.9979333333333332,-1.2250499999999998,SIDEWAYS,81
MODEL_B,2025-06-11,210,20,20,6,6,0.16666666666666666,-4.146716666666666,0.8333333333333334,-3.887233333333333,0.06060606060606061,0.0,0.07801418439716312,0.03546099290780142,33,141,0.05,0.0,0.06956521739130435,0.034782608695652174,20,115,0.0,0.0,0.0759493670886076,0.05063291139240506,14,79,0,0,0,0,0,0,0.05,0.4,0.0,0.6666666666666666,0.0,1.9611999999999998,-5.698333333333333,-1.7906333333333333,-1.6968666666666667,SIDEWAYS,81
MODEL_C,2025-06-11,210,20,20,6,6,0.16666666666666666,-4.001816666666667,0.8333333333333334,-3.0242166666666663,0.06060606060606061,0.0,0.09219858156028368,0.028368794326241134,33,141,0.05,0.0,0.10434782608695652,0.02608695652173913,20,115,0.0,0.0,0.12658227848101267,0.0379746835443038,14,79,0,0,0,0,0,0,0.05,0.6,0.0,0.5,0.0,1.8827666666666663,-5.868383333333334,-2.1837,-2.286716666666667,SIDEWAYS,81
MODEL_A,2025-06-12,210,20,0,6,0,0.5,2.2932666666666663,,,0.0967741935483871,0.06451612903225806,0.0,0.0,31,135,0.15789473684210525,0.10526315789473684,0.0,0.0,19,108,0.1111111111111111,0.1111111111111111,0.0,0.0,9,76,1,1,1,0,0,0,0.15,0.0,0.3333333333333333,0.0,3.6842105263157894,9.37755,-4.250700000000001,-0.23529999999999998,5.655566666666666,SIDEWAYS,52
MODEL_B,2025-06-12,210,20,20,6,6,0.5,1.7658833333333332,0.8333333333333334,1.0906333333333333,0.16129032258064516,0.06451612903225806,0.08888888888888889,0.037037037037037035,31,135,0.21052631578947367,0.10526315789473684,0.09259259259259259,0.037037037037037035,19,108,0.1111111111111111,0.1111111111111111,0.10526315789473684,0.039473684210526314,9,76,1,1,1,0,0,0,0.2,0.5,0.3333333333333333,0.6666666666666666,3.6842105263157894,9.650366666666667,-4.485266666666667,-0.4733999999999999,4.795283333333333,SIDEWAYS,52
MODEL_C,2025-06-12,210,20,20,6,6,0.5,1.7658833333333332,0.5,2.445116666666667,0.0967741935483871,0.06451612903225806,0.08888888888888889,0.022222222222222223,31,135,0.15789473684210525,0.10526315789473684,0.08333333333333333,0.027777777777777776,19,108,0.1111111111111111,0.1111111111111111,0.10526315789473684,0.02631578947368421,9,76,1,1,1,0,0,0,0.15,0.45,0.3333333333333333,0.5,3.6842105263157894,9.650366666666667,-4.485266666666667,-0.4733999999999999,4.795283333333333,SIDEWAYS,52
MODEL_A,2025-06-13,210,20,0,6,0,0.8333333333333334,1.0035666666666667,,,0.12280701754385964,0.07017543859649122,0.0,0.0,57,104,0.13513513513513514,0.05405405405405406,0.0,0.0,37,69,0.13043478260869565,0.0,0.0,0.0,23,35,0,0,0,0,0,0,0.25,0.0,0.3333333333333333,0.0,1.8918918918918917,3.4636333333333327,-1.3454833333333334,1.5184499999999999,1.0630833333333334,SIDEWAYS,20
MODEL_B,2025-06-13,210,20,20,6,6,0.5,-0.11043333333333342,0.6666666666666666,-0.3536833333333333,0.12280701754385964,0.03508771929824561,0.08653846153846154,0.038461538461538464,57,104,0.13513513513513514,0.05405405405405406,0.10144927536231885,0.043478260869565216,37,69,0.043478260869565216,0.043478260869565216,0.05714285714285714,0.0,23,35,0,0,0,0,0,0,0.25,0.35,0.3333333333333333,0.5,1.8918918918918917,3.1681666666666666,-3.2127166666666667,0.9388833333333334,-0.4825000000000001,SIDEWAYS,20
MODEL_C,2025-06-13,210,20,20,6,6,0.5,-0.047950000000000124,0.6666666666666666,-2.534683333333333,0.12280701754385964,0.05263157894736842,0.08653846153846154,0.038461538461538464,57,104,0.13513513513513514,0.05405405405405406,0.08695652173913043,0.057971014492753624,37,69,0.13043478260869565,0.0,0.05714285714285714,0.02857142857142857,23,35,0,0,0,0,1,1,0.25,0.3,0.3333333333333333,0.6666666666666666,1.8918918918918917,3.02295,-2.2565500000000003,1.2739500000000001,0.1911166666666667,SIDEWAYS,20
MODEL_A,2025-06-16,210,20,0,6,0,0.5,-1.7244833333333334,,,0.1590909090909091,0.06818181818181818,0.0,0.0,44,119,0.1111111111111111,0.037037037037037035,0.0,0.0,27,80,0.16666666666666666,0.05555555555555555,0.0,0.0,18,47,0,0,0,0,0,0,0.15,0.0,0.16666666666666666,0.0,1.2962962962962963,5.259433333333333,-4.474533333333333,1.0803666666666667,-1.0746999999999998,SIDEWAYS,20
MODEL_B,2025-06-16,210,20,20,6,6,0.3333333333333333,-0.7821166666666666,0.6666666666666666,-2.79045,0.06818181818181818,0.045454545454545456,0.09243697478991597,0.025210084033613446,44,119,0.0,0.0,0.125,0.0375,27,80,0.0,0.0,0.1276595744680851,0.06382978723404255,18,47,0,0,0,0,1,1,0.0,0.5,0.0,0.5,0.0,4.4771833333333335,-3.204500000000001,1.5666,-0.5272999999999999,SIDEWAYS,20
MODEL_C,2025-06-16,210,20,20,6,6,0.3333333333333333,-3.2184000000000004,0.5,-2.0696499999999998,0.11363636363636363,0.045454545454545456,0.07563025210084033,0.025210084033613446,44,119,0.07407407407407407,0.0,0.0875,0.0375,27,80,0.1111111111111111,0.0,0.10638297872340426,0.06382978723404255,18,47,0,0,0,0,1,1,0.1,0.35,0.0,0.5,0.0,4.1036166666666665,-5.0241,1.3641499999999998,-1.3885666666666665,SIDEWAYS,20
MODEL_A,2025-06-17,210,18,0,6,0,0.16666666666666666,-4.125166666666666,,,0.045454545454545456,0.015151515151515152,0.0,0.0,66,63,0.046511627906976744,0.0,0.0,0.0,43,46,0.04,0.0,0.0,0.0,25,27,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.0,0.0,1.836666666666667,-5.777166666666667,-1.9680333333333333,-3.1351666666666667,SIDEWAYS,18
MODEL_B,2025-06-17,210,20,20,6,6,0.0,-3.91325,0.8333333333333334,-2.5820666666666665,0.0,0.0,0.12698412698412698,0.06349206349206349,66,63,0.0,0.0,0.15217391304347827,0.06521739130434782,43,46,0.0,0.0,0.2222222222222222,0.07407407407407407,25,27,0,0,0,0,1,1,0.0,0.35,0.0,0.5,0.0,0.7989999999999999,-5.505683333333334,-2.2244333333333333,-2.166033333333333,SIDEWAYS,18
MODEL_C,2025-06-17,210,20,20,6,6,0.0,-4.210883333333334,1.0,-4.823766666666667,0.045454545454545456,0.0,0.19047619047619047,0.09523809523809523,66,63,0.046511627906976744,0.0,0.21739130434782608,0.10869565217391304,43,46,0.04,0.0,0.2962962962962963,0.14814814814814814,25,27,0,0,0,0,1,1,0.1,0.5,0.0,0.8333333333333334,0.0,1.4629166666666666,-6.094450000000001,-1.8400166666666664,-2.936716666666667,SIDEWAYS,18
MODEL_A,2025-06-18,210,18,0,6,0,0.16666666666666666,-2.49135,,,0.043859649122807015,0.0,0.0,0.0,114,38,0.05333333333333334,0.0,0.0,0.0,75,24,0.05,0.0,0.0,0.0,40,17,0,0,0,0,0,0,0.2222222222222222,0.0,0.0,0.0,0.0,1.97335,-4.304749999999999,-1.0474833333333335,-2.7926333333333333,SIDEWAYS,18
MODEL_B,2025-06-18,210,20,20,6,6,0.3333333333333333,-1.9175333333333333,0.5,0.7592666666666666,0.06140350877192982,0.008771929824561403,0.18421052631578946,0.05263157894736842,114,38,0.08,0.0,0.25,0.08333333333333333,75,24,0.125,0.0,0.17647058823529413,0.058823529411764705,40,17,0,0,0,0,0,0,0.3,0.3,0.0,0.3333333333333333,0.0,1.476416666666667,-4.454383333333333,-1.1697666666666666,-1.4048833333333333,SIDEWAYS,18
MODEL_C,2025-06-18,210,20,20,6,6,0.16666666666666666,-3.3349999999999995,0.6666666666666666,-1.5161833333333332,0.06140350877192982,0.008771929824561403,0.2631578947368421,0.07894736842105263,114,38,0.06666666666666667,0.013333333333333334,0.3333333333333333,0.125,75,24,0.075,0.025,0.29411764705882354,0.11764705882352941,40,17,0,0,0,0,0,0,0.25,0.4,0.16666666666666666,0.5,0.4666666666666666,3.4715166666666666,-5.808733333333333,-1.2495166666666666,-2.1991,SIDEWAYS,18
MODEL_A,2025-06-19,210,8,0,6,0,0.6666666666666666,1.489766666666667,,,0.025806451612903226,0.01935483870967742,0.0,0.0,155,25,0.021897810218978103,0.021897810218978103,0.0,0.0,137,16,0.00847457627118644,0.00847457627118644,0.0,0.0,118,10,1,1,1,0,0,0,0.375,0.0,0.5,0.0,0.7664233576642335,6.351666666666667,-3.7883166666666668,1.3494833333333334,0.8049166666666667,SIDEWAYS,8
MODEL_B,2025-06-19,210,20,20,6,6,0.6666666666666666,0.8938,0.0,7.05205,0.05806451612903226,0.025806451612903226,0.04,0.0,155,25,0.043795620437956206,0.021897810218978103,0.0625,0.0,137,16,0.03389830508474576,0.01694915254237288,0.1,0.0,118,10,0,0,0,0,0,0,0.3,0.05,0.5,0.0,0.7664233576642335,3.2155,-2.2169666666666665,1.1668833333333333,-0.12028333333333337,SIDEWAYS,8
MODEL_C,2025-06-19,210,20,20,6,6,0.6666666666666666,-0.9191333333333332,0.3333333333333333,1.6128999999999998,0.07096774193548387,0.01935483870967742,0.12,0.08,155,25,0.06569343065693431,0.014598540145985401,0.1875,0.125,137,16,0.0423728813559322,0.0,0.2,0.2,118,10,0,0,0,1,1,1,0.45,0.15,0.3333333333333333,0.3333333333333333,0.510948905109489,3.271433333333333,-3.5371,0.5495,-1.2117166666666666,SIDEWAYS,8
MODEL_A,2025-06-20,210,20,0,6,0,0.6666666666666666,2.0726666666666667,,,0.0728476821192053,0.026490066225165563,0.0,0.0,151,25,0.06716417910447761,0.022388059701492536,0.0,0.0,134,15,0.05154639175257732,0.020618556701030927,0.0,0.0,97,9,0,0,1,0,0,0,0.45,0.0,0.5,0.0,0.7835820895522388,5.99785,-2.0345166666666668,2.04755,1.048216666666667,SIDEWAYS,21
MODEL_B,2025-06-20,210,20,20,6,6,0.8333333333333334,2.6140666666666674,0.3333333333333333,2.808583333333333,0.09271523178807947,0.026490066225165563,0.04,0.04,151,25,0.08955223880597014,0.029850746268656716,0.06666666666666667,0.06666666666666667,134,15,0.05154639175257732,0.030927835051546393,0.1111111111111111,0.1111111111111111,97,9,0,0,1,0,0,1,0.6,0.05,0.6666666666666666,0.16666666666666666,1.044776119402985,6.528133333333334,-2.1995999999999998,0.7326500000000001,3.0785666666666667,SIDEWAYS,21
MODEL_C,2025-06-20,210,20,20,6,6,0.8333333333333334,2.3099500000000006,0.16666666666666666,2.4236,0.0728476821192053,0.026490066225165563,0.28,0.04,151,25,0.06716417910447761,0.022388059701492536,0.2,0.06666666666666667,134,15,0.05154639175257732,0.020618556701030927,0.2222222222222222,0.1111111111111111,97,9,0,0,1,0,0,1,0.45,0.15,0.5,0.16666666666666666,0.7835820895522388,6.638883333333332,-2.0572,1.3559333333333334,2.97625,SIDEWAYS,21
MODEL_A,2025-06-23,210,17,0,6,0,0.5,-1.5175833333333335,,,0.026845637583892617,0.020134228187919462,0.0,0.0,149,23,0.031007751937984496,0.023255813953488372,0.0,0.0,129,18,0.04,0.03,0.0,0.0,100,12,0,0,1,0,0,0,0.23529411764705882,0.0,0.5,0.0,0.813953488372093,4.270016666666667,-6.107433333333333,-2.03615,-2.9829333333333334,SIDEWAYS,17
MODEL_B,2025-06-23,210,20,20,6,6,0.5,1.2157666666666669,0.5,-1.2060666666666666,0.06040268456375839,0.020134228187919462,0.30434782608695654,0.13043478260869565,149,23,0.046511627906976744,0.023255813953488372,0.3333333333333333,0.16666666666666666,129,18,0.05,0.03,0.4166666666666667,0.25,100,12,0,0,1,0,1,1,0.3,0.3,0.5,0.5,0.813953488372093,5.1417,-3.3443,-0.6123166666666667,-0.4890166666666667,SIDEWAYS,17
MODEL_C,2025-06-23,210,20,20,6,6,0.5,-0.8875666666666667,0.5,-0.8979500000000001,0.040268456375838924,0.013422818791946308,0.34782608695652173,0.13043478260869565,149,23,0.046511627906976744,0.015503875968992248,0.4444444444444444,0.16666666666666666,129,18,0.06,0.02,0.5833333333333334,0.25,100,12,0,0,1,0,0,0,0.3,0.4,0.3333333333333333,0.5,0.5426356589147286,3.7723666666666666,-4.698916666666666,-1.7353666666666667,-2.3600499999999998,SIDEWAYS,17
MODEL_A,2025-06-24,210,20,0,6,0,0.8333333333333334,2.0309666666666675,,,0.0916030534351145,0.03816793893129771,0.0,0.0,131,25,0.09615384615384616,0.04807692307692308,0.0,0.0,104,17,0.09523809523809523,0.047619047619047616,0.0,0.0,84,10,0,0,0,0,0,0,0.5,0.0,0.8333333333333334,0.0,1.6826923076923077,4.401166666666667,-1.8344499999999997,0.7798166666666667,0.4725,SIDEWAYS,24
MODEL_B,2025-06-24,210,20,20,6,6,0.6666666666666666,0.53395,0.5,0.49425,0.09923664122137404,0.030534351145038167,0.24,0.04,131,25,0.08653846153846154,0.019230769230769232,0.29411764705882354,0.058823529411764705,104,17,0.10714285714285714,0.023809523809523808,0.3,0.1,84,10,0,0,0,0,0,0,0.45,0.25,0.3333333333333333,0.16666666666666666,0.673076923076923,3.0616333333333334,-2.008383333333333,-0.23853333333333335,0.4505166666666667,SIDEWAYS,24
MODEL_C,2025-06-24,210,20,20,6,6,0.5,0.4016166666666667,0.5,0.5251,0.08396946564885496,0.022900763358778626,0.2,0.08,131,25,0.08653846153846154,0.028846153846153848,0.11764705882352941,0.058823529411764705,104,17,0.08333333333333333,0.023809523809523808,0.2,0.1,84,10,0,0,0,1,1,1,0.45,0.1,0.5,0.16666666666666666,1.0096153846153846,3.3678999999999992,-2.4307666666666665,0.28973333333333323,-0.3000333333333332,SIDEWAYS,24
MODEL_A,2025-06-25,210,20,0,6,0,0.8333333333333334,1.0425666666666666,,,0.11428571428571428,0.02857142857142857,0.0,0.0,105,50,0.10843373493975904,0.024096385542168676,0.0,0.0,83,23,0.12698412698412698,0.031746031746031744,0.0,0.0,63,14,0,0,0,0,0,0,0.45,0.0,0.3333333333333333,0.0,0.8433734939759036,4.1321,-2.8417499999999998,-0.3564666666666667,0.89505,SIDEWAYS,35
MODEL_B,2025-06-25,210,20,20,6,6,0.6666666666666666,1.0881,0.16666666666666666,1.3126833333333334,0.12380952380952381,0.0380952380952381,0.1,0.02,105,50,0.13253012048192772,0.03614457831325301,0.13043478260869565,0.043478260869565216,83,23,0.14285714285714285,0.031746031746031744,0.14285714285714285,0.07142857142857142,63,14,0,0,0,0,0,0,0.55,0.15,0.5,0.16666666666666666,1.2650602409638554,4.652866666666666,-3.137283333333333,-0.7961499999999999,-0.10980000000000001,SIDEWAYS,35
MODEL_C,2025-06-25,210,20,20,6,6,0.8333333333333334,1.3957,0.16666666666666666,2.29445,0.12380952380952381,0.02857142857142857,0.06,0.02,105,50,0.13253012048192772,0.03614457831325301,0.13043478260869565,0.043478260869565216,83,23,0.1746031746031746,0.047619047619047616,0.14285714285714285,0.07142857142857142,63,14,0,0,0,0,0,0,0.55,0.15,0.5,0.16666666666666666,1.2650602409638554,4.419266666666666,-3.8104499999999994,-1.3754833333333334,0.061400000000000045,SIDEWAYS,35
MODEL_A,2025-06-26,210,20,0,6,0,0.5,1.4655333333333334,,,0.1348314606741573,0.02247191011235955,0.0,0.0,89,65,0.17391304347826086,0.028985507246376812,0.0,0.0,69,32,0.25,0.041666666666666664,0.0,0.0,48,14,0,0,0,0,0,0,0.6,0.0,0.3333333333333333,0.0,1.0144927536231882,3.9197666666666664,-1.4472000000000003,0.45,1.0480833333333333,TRENDING_UP,52
MODEL_B,2025-06-26,210,20,20,6,6,0.6666666666666666,0.8866333333333335,0.5,1.1545666666666665,0.07865168539325842,0.033707865168539325,0.1076923076923077,0.015384615384615385,89,65,0.057971014492753624,0.028985507246376812,0.0625,0.0,69,32,0.0625,0.020833333333333332,0.07142857142857142,0.0,48,14,0,0,0,0,0,0,0.2,0.1,0.3333333333333333,0.0,1.0144927536231882,3.511183333333333,-1.9034833333333332,0.4961833333333334,0.45273333333333327,TRENDING_UP,52
MODEL_C,2025-06-26,210,20,20,6,6,0.5,1.1879833333333334,0.3333333333333333,2.692833333333333,0.0898876404494382,0.02247191011235955,0.07692307692307693,0.03076923076923077,89,65,0.10144927536231885,0.028985507246376812,0.09375,0.0,69,32,0.14583333333333334,0.041666666666666664,0.07142857142857142,0.0,48,14,0,0,0,0,0,0,0.35,0.15,0.3333333333333333,0.0,1.0144927536231882,3.5954166666666665,-1.644116666666667,0.309,0.4577,TRENDING_UP,52
MODEL_A,2025-06-27,210,20,0,6,0,0.5,1.9543833333333334,,,0.12658227848101267,0.0379746835443038,0.0,0.0,79,65,0.13114754098360656,0.03278688524590164,0.0,0.0,61,34,0.14634146341463414,0.04878048780487805,0.0,0.0,41,12,0,0,1,0,0,0,0.4,0.0,0.3333333333333333,0.0,1.1475409836065573,3.9525166666666665,-1.5808166666666665,1.2373333333333332,1.3217999999999999,TRENDING_UP,63
MODEL_B,2025-06-27,210,20,20,6,6,0.3333333333333333,-1.76715,0.3333333333333333,2.4485333333333337,0.08860759493670886,0.012658227848101266,0.09230769230769231,0.015384615384615385,79,65,0.08196721311475409,0.01639344262295082,0.08823529411764706,0.029411764705882353,61,34,0.04878048780487805,0.0,0.08333333333333333,0.08333333333333333,41,12,0,0,0,0,0,0,0.25,0.15,0.16666666666666666,0.16666666666666666,0.5737704918032787,2.573916666666667,-3.6377333333333333,0.3527833333333334,-1.3906,TRENDING_UP,63
MODEL_C,2025-06-27,210,20,20,6,6,0.5,-1.0703166666666668,0.3333333333333333,2.4399333333333337,0.12658227848101267,0.02531645569620253,0.12307692307692308,0.015384615384615385,79,65,0.14754098360655737,0.01639344262295082,0.08823529411764706,0.029411764705882353,61,34,0.12195121951219512,0.0,0.08333333333333333,0.0,41,12,0,0,0,0,0,0,0.45,0.15,0.16666666666666666,0.16666666666666666,0.5737704918032787,2.973133333333333,-3.2170666666666663,0.6082333333333334,-0.6720833333333333,TRENDING_UP,63
MODEL_A,2025-06-30,210,20,0,6,0,0.5,1.0414833333333333,,,0.1111111111111111,0.027777777777777776,0.0,0.0,72,77,0.12244897959183673,0.04081632653061224,0.0,0.0,49,43,0.13333333333333333,0.03333333333333333,0.0,0.0,30,25,0,0,0,0,0,0,0.3,0.0,0.3333333333333333,0.0,1.4285714285714284,2.850233333333333,-1.6454166666666667,0.8047666666666666,0.3265833333333335,TRENDING_UP,76
MODEL_B,2025-06-30,210,20,20,6,6,0.5,-0.16635000000000014,0.5,-0.10813333333333336,0.09722222222222222,0.027777777777777776,0.07792207792207792,0.025974025974025976,72,77,0.12244897959183673,0.04081632653061224,0.09302325581395349,0.046511627906976744,49,43,0.1,0.06666666666666667,0.16,0.08,30,25,0,0,0,0,0,2,0.3,0.2,0.3333333333333333,0.3333333333333333,1.4285714285714284,3.8675499999999996,-3.1234,0.3711166666666667,0.2980333333333333,TRENDING_UP,76
MODEL_C,2025-06-30,210,20,20,6,6,0.5,2.7886333333333333,0.5,-0.13216666666666668,0.125,0.041666666666666664,0.1038961038961039,0.03896103896103896,72,77,0.14285714285714285,0.061224489795918366,0.11627906976744186,0.046511627906976744,49,43,0.16666666666666666,0.1,0.16,0.08,30,25,0,0,1,0,0,1,0.35,0.25,0.5,0.3333333333333333,2.142857142857143,4.702233333333333,-2.0686333333333335,0.3800333333333333,0.7544000000000001,TRENDING_UP,76
MODEL_A,2025-07-01,210,20,0,6,0,0.3333333333333333,-2.392283333333333,,,0.1282051282051282,0.01282051282051282,0.0,0.0,78,75,0.14634146341463414,0.0,0.0,0.0,41,49,0.19230769230769232,0.0,0.0,0.0,26,26,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.0,1.8424666666666667,-3.934966666666666,-0.72195,-1.5335666666666665,TRENDING_UP,81
