date,close,high,low,open,volume,vix,atr,ema_fast,ema_slow,trend_strength,ret_1d,ret_5d,ret_10d,ret_21d,abs_move_5d,abs_move_10d,regime,vix_bucket,direction
2026-02-26,25496.55078125,25572.94921875,25400.94921875,25556.30078125,405200,13.0600004196167,249.41768973214286,25607.802870630807,25696.708364029946,0.4824,-1.2468368500212268,-4.102914043060668,-9.199092034048107,-11.049143136242234,4.102914043060668,9.199092034048107,RANGING,LOW,NEUTRAL
2026-02-27,25178.650390625,25476.400390625,25141.30078125,25459.849609375,438900,13.699999809265137,258.46763392857144,25566.93120586835,25676.39236507289,0.4388,-1.2429227421638323,-4.569742982743086,-7.029167893899446,-9.792227712761047,4.569742982743086,7.029167893899446,RANGING,LOW,NEUTRAL
2026-03-02,24865.69921875,24989.349609375,24603.5,24659.25,519200,17.1299991607666,290.82491629464283,25500.14720709517,25644.6004769818,0.4084,-1.5491187895474101,-2.429449516221438,-5.165946940902366,-7.630789715815545,2.429449516221438,5.165946940902366,RANGING,MEDIUM,BEAR
2026-03-04,24480.5,24602.44921875,24305.400390625,24388.80078125,599000,21.139999389648438,323.01771763392856,25403.037949276582,25598.949477884475,0.3811,1.1658274570576665,-2.50669059302302,-2.8704447162026914,-5.542573106656324,2.50669059302302,2.8704447162026914,RANGING,MEDIUM,BEAR
2026-03-05,24765.900390625,24854.19921875,24529.400390625,24615.94921875,504300,17.860000610351562,335.3212890625,25342.358181785956,25566.280886227243,0.4249,-1.2737318930444053,-4.5496024058407585,-7.121687369249285,-3.1032620220863505,4.5496024058407585,7.121687369249285,RANGING,MEDIUM,BEAR
2026-03-06,24450.44921875,24700.900390625,24415.75,24656.400390625,433400,19.8799991607666,334.4107142857143,25257.414471020627,25522.522781620293,0.4252,-1.7275692308183932,-5.314215692931256,-5.463904596589241,-2.7621153432923595,5.314215692931256,5.463904596589241,RANGING,MEDIUM,BEAR
2026-03-09,24028.05078125,24078.150390625,23697.80078125,23868.05078125,526900,23.360000610351562,365.00697544642856,25140.332214852,25463.916036507733,0.3795,0.9719840791548862,-2.5771961514382324,-6.30679701995438,0.09384376756267354,2.5771961514382324,6.30679701995438,HIGH_VOL,HIGH,BEAR
2026-03-10,24261.599609375,24303.80078125,24079.94921875,24280.80078125,444300,18.90999984741211,370.83914620535717,25056.64339528276,25416.76637269861,0.4006,-1.6270567743087438,-2.804634606561829,-5.56104807792085,-1.7267996566397548,2.804634606561829,5.56104807792085,RANGING,MEDIUM,BEAR
2026-03-11,23866.849609375,24299.0,23834.30078125,24231.849609375,407400,21.059999465942383,390.96763392857144,24943.329701386785,25355.98532315651,0.369,-0.9540396930332928,-0.373106755111996,-2.3480283313339845,1.5270183448587327,0.373106755111996,2.3480283313339845,RANGING,MEDIUM,BEAR
2026-03-12,23639.150390625,23833.150390625,23556.30078125,23674.849609375,501000,21.520000457763672,377.68178013392856,24819.1221479809,25288.658463057236,0.3742,-2.064586811222946,-2.6946822938806902,-3.466921474364937,2.358797165553539,2.6946822938806902,3.466921474364937,RANGING,MEDIUM,BEAR
2026-03-13,23151.099609375,23492.400390625,23112.0,23462.5,519800,22.649999618530273,395.0638950892857,24660.26285858986,25204.83262565793,0.3362,1.1131271353117311,-0.15809015551113692,-3.5406491811648677,5.193926820599359,0.15809015551113692,3.5406491811648677,HIGH_VOL,HIGH,BEAR
2026-03-16,23408.80078125,23502.0,22955.25,23116.099609375,540300,21.600000381469727,419.81752232142856,24541.075994081304,25134.4000043086,0.3536,0.7362598835607637,-3.828262707685559,-3.115923782004393,4.0841426994020935,3.828262707685559,3.115923782004393,RANGING,MEDIUM,BEAR
2026-03-17,23581.150390625,23656.80078125,23346.599609375,23493.19921875,458800,19.790000915527344,414.44614955357144,24449.654508037846,25073.48825475238,0.3879,0.8339304375208911,-2.835951549954363,-3.681121433308465,4.221376829629797,2.835951549954363,3.681121433308465,RANGING,MEDIUM,BEAR
2026-03-18,23777.80078125,23862.25,23618.44921875,23632.900390625,382900,18.719999313354492,418.2426060267857,24385.668438819954,25022.6769812817,0.4005,-3.2620779262169552,-1.9823177376087853,-3.404649524561465,2.5246187973715584,1.9823177376087853,3.404649524561465,RANGING,MEDIUM,BEAR
2026-03-19,23002.150390625,23378.69921875,22930.349609375,23197.75,550100,22.799999237060547,466.48911830357144,24253.904815182337,24943.440644393202,0.3722,0.4884308965338757,-0.7936248487637187,0.5282114843033092,5.090395335830089,0.7936248487637187,0.5282114843033092,HIGH_VOL,HIGH,BEAR
2026-03-20,23114.5,23345.150390625,23067.599609375,23110.150390625,663300,22.809999465942383,465.61411830357144,24145.390070879257,24871.71748186798,0.396,-2.6037751600726855,-3.3879149857232504,3.819462282874375,3.389427496809372,3.3879149857232504,3.819462282874375,HIGH_VOL,HIGH,BEAR
2026-03-23,22512.650390625,22851.69921875,22471.25,22824.349609375,550300,26.729999542236328,470.47837611607144,23989.891053712185,24779.20504691728,0.3863,1.7756683156527453,0.7406946632522615,5.60773252746698,7.018493161440387,0.7406946632522615,5.60773252746698,HIGH_VOL,HIGH,BEAR
2026-03-24,22912.400390625,23057.30078125,22624.19921875,22878.44921875,538100,24.739999771118164,469.36063058035717,23887.272895322927,24705.997021180327,0.4301,1.719805962740728,-0.8698380695701724,4.967612294413781,4.7280023465732235,0.8698380695701724,4.967612294413781,HIGH_VOL,HIGH,BEAR
2026-03-25,23306.44921875,23465.349609375,23063.19921875,23064.400390625,505400,24.639999389648438,482.16420200892856,23831.956354696933,24651.112793634038,0.438,-2.088905112938999,-1.4510971430084618,2.300655783479999,3.7380261733482856,1.4510971430084618,2.300655783479999,HIGH_VOL,HIGH,BEAR
2026-03-27,22819.599609375,23186.099609375,22804.55078125,23173.55078125,612600,26.799999237060547,493.0033482142857,23735.541426571035,24579.288747192506,0.4312,-2.139385559374285,1.3324106752735876,6.186353818824375,5.162015074931725,1.3324106752735876,6.186353818824375,HIGH_VOL,HIGH,BEAR
2026-03-30,22331.400390625,22714.099609375,22283.849609375,22549.650390625,698600,27.889999389648438,477.51060267857144,23601.81370886189,24491.136262621232,0.428,1.5583438293735208,7.460119784737662,8.353034636189216,8.006217072600519,7.460119784737662,8.353034636189216,HIGH_VOL,HIGH,BEAR
2026-04-01,22679.400390625,22941.30078125,22618.599609375,22899.0,518000,25.010000228881836,501.3784877232143,23513.964821410755,24420.087797052754,0.4356,0.14858954897207788,4.831253030847016,7.381810637802588,5.9675316247975285,4.831253030847016,7.381810637802588,HIGH_VOL,HIGH,BEAR
2026-04-02,22713.099609375,22782.30078125,22182.55078125,22383.400390625,495100,25.520000457763672,511.0249720982143,23437.691944074017,24353.14708381049,0.4525,1.123362266767347,5.888672277243634,7.272235090794155,7.122980294187675,5.888672277243634,7.272235090794155,HIGH_VOL,HIGH,BEAR
2026-04-06,22968.25,22998.349609375,22542.94921875,22780.30078125,426400,25.469999313354492,521.3715122767857,23392.983187495538,24298.837394249298,0.4738,0.6765878576948658,3.8069961386914652,7.00249087054956,5.91425289530112,3.8069961386914652,7.00249087054956,HIGH_VOL,HIGH,BEAR
2026-04-07,23123.650390625,23153.849609375,22719.30078125,22838.69921875,477000,24.700000762939453,514.7571149553571,23367.33244493644,24252.751629401286,0.5008,3.7783792956159967,4.790119085497313,5.424961879109658,4.55161699048483,4.790119085497313,5.424961879109658,HIGH_VOL,HIGH,BEAR
2026-04-08,23997.349609375,24025.150390625,23828.5,23855.150390625,639300,19.700000762939453,540.0964006696429,23427.334079644876,24242.735863910057,0.5245,-0.9261439434677166,0.8309267226206618,0.7321690717309925,-0.756333524136743,0.8309267226206618,0.7321690717309925,RANGING,MEDIUM,BEAR
2026-04-09,23775.099609375,23990.75,23682.80078125,23909.05078125,466600,20.43000030517578,540.4069475446429,23460.454606285843,24224.397187261624,0.5096,1.1587753764504383,2.4330126114252115,0.5167154350283365,-1.6637104980583461,2.4330126114252115,0.5167154350283365,RANGING,MEDIUM,BEAR
2026-04-10,24050.599609375,24074.05078125,23856.349609375,23880.55078125,481300,18.850000381469727,541.6820591517857,23516.658892294334,24217.58159597195,0.5124,-0.8646321593950623,1.306620230281097,0.17504598662310134,-2.6527405152564465,1.306620230281097,0.17504598662310134,RANGING,MEDIUM,BEAR
2026-04-13,23842.650390625,23907.400390625,23555.599609375,23589.599609375,488800,20.5,516.5069754464286,23547.705701659157,24202.878411448542,0.5376,1.6300637062472756,3.0783038241360527,0.6419119754621727,-0.6419201671898911,3.0783038241360527,0.6419119754621727,RANGING,MEDIUM,BEAR
2026-04-15,24231.30078125,24280.900390625,24145.80078125,24163.80078125,460300,18.670000076293945,523.310546875,23612.80999495352,24203.993014185853,0.5479,-0.1425873978533332,0.6058231435870365,-0.22140945345581198,-2.425791279454692,0.6058231435870365,0.22140945345581198,RANGING,MEDIUM,BEAR
2026-04-16,24196.75,24400.94921875,24102.80078125,24385.19921875,508000,18.09000015258789,498.66043526785717,23668.423328767472,24203.708974413858,0.5804,0.6480241406387144,-0.0979438096025298,-0.8232478277041322,-2.259810847531174,0.0979438096025298,0.8232478277041322,RANGING,MEDIUM,BEAR
2026-04-17,24353.55078125,24371.900390625,24096.05078125,24165.900390625,498600,17.209999084472656,479.4603794642857,23733.673562337237,24209.58512370155,0.5698,0.04639499277327985,-1.870780842565145,-0.9618720576071049,-3.0203019997244396,1.870780842565145,0.9618720576071049,RANGING,MEDIUM,BEAR
2026-04-20,24364.849609375,24480.650390625,24241.25,24391.5,415900,18.790000915527344,457.0640345982143,23793.785566817023,24215.673927061292,0.5525,0.8690798564113589,-1.1169795627233525,-1.362819116261793,-2.896999656026633,1.1169795627233525,1.362819116261793,RANGING,MEDIUM,BEAR
2026-04-21,24576.599609375,24601.69921875,24354.900390625,24374.55078125,425800,17.530000686645508,438.84263392857144,23868.33928515588,24229.82787538732,0.596,-0.8076788618238351,-2.363632072206645,-0.9995296116200425,-3.7511307718636977,2.363632072206645,0.9995296116200425,RANGING,MEDIUM,BEAR
2026-04-22,24378.099609375,24515.94921875,24352.900390625,24470.849609375,440500,18.299999237060547,416.5532924107143,23916.88788746246,24235.642453190758,0.6273,-0.8411190019346093,-0.8222512089207878,-0.21104688049684572,-2.7024207738967854,0.8222512089207878,0.21104688049684572,RANGING,MEDIUM,BEAR
2026-04-23,24173.05078125,24310.19921875,24134.80078125,24202.349609375,467500,18.59000015258789,390.36746651785717,23941.284353537463,24233.187877820532,0.5909,-1.1380506539678703,-0.7260151049536812,0.012822582482652223,-0.5847485440672595,0.7260151049536812,0.012822582482652223,RANGING,MEDIUM,BEAR
