date,close,high,low,open,volume,vix,atr,ema_fast,ema_slow,trend_strength,ret_1d,ret_5d,ret_10d,ret_21d,abs_move_5d,abs_move_10d,regime,vix_bucket,direction
2025-09-26,24654.69921875,24868.599609375,24629.44921875,24818.55078125,291500,11.430000305175781,153.11049107142858,24991.997234592964,24917.462357783905,0.4834,-0.08030448049409777,1.715499216284666,2.3226825261348116,5.67519059738073,1.715499216284666,2.3226825261348116,RANGING,LOW,NEUTRAL
2025-09-29,24634.900390625,24791.30078125,24606.19921875,24728.55078125,394400,11.369999885559082,157.85700334821428,24957.98801135792,24906.381496326692,0.4656,-0.09661407544825362,1.921665535961159,2.0726676433784563,5.045481000698571,1.921665535961159,2.0726676433784563,RANGING,LOW,NEUTRAL
2025-09-30,24611.099609375,24731.80078125,24587.69921875,24691.94921875,303000,11.069999694824219,156.21428571428572,24924.95102069288,24894.80181448545,0.4441,0.9150390492475902,1.7677015174254018,2.8948368142137415,4.514223328634981,1.7677015174254018,2.8948368142137415,RANGING,LOW,NEUTRAL
2025-10-01,24836.30078125,24867.94921875,24605.94921875,24620.55078125,308900,10.289999961853027,167.9892578125,24916.50814074594,24892.507656319354,0.4779,0.23332467769816567,1.391108937852903,3.015747017226711,3.732636499654851,1.391108937852903,3.015747017226711,RANGING,LOW,NEUTRAL
2025-10-03,24894.25,24904.80078125,24747.55078125,24759.55078125,365900,10.0600004196167,169.65359933035714,24914.388317817757,24892.575983522518,0.4706,0.7367178791287232,1.5710439534229792,3.2762570046295902,2.825553654458357,1.5710439534229792,3.2762570046295902,RANGING,LOW,NEUTRAL
2025-10-06,25077.650390625,25095.94921875,24881.650390625,24916.55078125,268800,10.1899995803833,178.55357142857142,24929.93708665654,24899.83380340889,0.5017,0.12222193924698033,0.5969427614556988,3.0525188288220706,1.7228441317074683,0.5969427614556988,3.0525188288220706,RANGING,LOW,NEUTRAL
2025-10-07,25108.30078125,25220.900390625,25076.30078125,25085.30078125,288000,10.050000190734863,175.15345982142858,24946.92410518925,24908.0089790105,0.4831,-0.24752925801897474,0.14815506263881062,3.0280775857710163,1.5293747010022951,0.14815506263881062,3.0280775857710163,RANGING,LOW,NEUTRAL
2025-10-08,25046.150390625,25192.5,25008.5,25079.75,227400,10.3100004196167,180.62486049107142,24956.3742276117,24913.426289269893,0.4619,0.5416017571936882,1.1075569949816844,3.374770121624704,2.108903805623208,1.1075569949816844,3.374770121624704,RANGING,LOW,NEUTRAL
2025-10-09,25181.80078125,25199.25,25024.30078125,25074.30078125,286300,10.119999885559082,184.60700334821428,24977.8434231963,24923.950779151466,0.4686,0.41120501676790155,1.6023476776150236,2.4356860524116675,2.037774986616858,1.6023476776150236,2.4356860524116675,RANGING,LOW,NEUTRAL
2025-10-10,25285.349609375,25330.75,25156.849609375,25167.650390625,232900,10.100000381469727,186.853515625,25007.12972664189,24938.12328229749,0.4952,-0.22938183927065925,1.678837771903341,2.692077358592737,2.3351513069689966,1.678837771903341,2.692077358592737,RANGING,LOW,NEUTRAL
2025-10-13,25227.349609375,25267.30078125,25152.30078125,25177.30078125,234300,11.010000228881836,183.45354352678572,25028.103048806952,24949.46549120249,0.504,-0.3244479132464395,2.4410046667017182,2.809845744206041,2.583706934508001,2.4410046667017182,2.809845744206041,RANGING,LOW,NEUTRAL
2025-10-14,25145.5,25310.349609375,25060.55078125,25277.55078125,292100,11.15999984741211,188.63560267857142,25039.283710825337,24957.15311899847,0.4974,0.7080820872521931,2.8756620841701386,3.612576368038023,3.040507372094403,2.8756620841701386,3.612576368038023,RANGING,LOW,NEUTRAL
2025-10-15,25323.55078125,25365.150390625,25159.349609375,25181.94921875,289900,10.529999732971191,194.17843191964286,25066.356765151493,24971.52165477304,0.5351,1.0336228211479837,2.2423775175930194,2.1888669283117057,2.7243353171894524,2.2423775175930194,2.1888669283117057,RANGING,LOW,NEUTRAL
2025-10-16,25585.30078125,25625.400390625,25376.849609375,25394.900390625,372800,10.869999885559082,200.42494419642858,25115.78000477992,24995.591424438808,0.5886,0.48679837376106594,0.8201959835030914,0.534677427850494,1.2692834951465226,0.8201959835030914,0.534677427850494,RANGING,LOW,NEUTRAL
2025-10-17,25709.849609375,25781.5,25508.599609375,25546.849609375,422100,11.630000114440918,201.24637276785714,25172.358062360407,25023.601549338266,0.6654,0.5184813729964155,0.9965098037040931,0.20809145449256494,1.3333441714299177,0.9965098037040931,0.20809145449256494,TRENDING,LOW,BULL
2025-10-20,25843.150390625,25926.19921875,25788.5,25824.599609375,301100,11.359999656677246,203.47837611607142,25236.243046004656,25055.740719584806,0.6934,0.09847568259027106,0.3600521868214468,-0.9499615808800876,1.3504545487867725,0.3600521868214468,0.9499615808800876,TRENDING,LOW,BULL
2025-10-21,25868.599609375,25934.349609375,25825.80078125,25901.19921875,42500,11.300000190734863,200.93889508928572,25296.467480611354,25087.617538792267,0.7068,0.08814076368377499,0.7163154714523001,-1.387397833839188,0.7714015612104497,0.7163154714523001,1.387397833839188,TRENDING,LOW,BULL
2025-10-23,25891.400390625,26104.19921875,25862.44921875,26057.19921875,448400,11.729999542236328,199.49246651785714,25353.127757755512,25119.13843494257,0.6838,-0.37174505259611745,-0.05233699624415111,-1.5414369379553094,0.2630201856507419,0.05233699624415111,1.5414369379553094,TRENDING,LOW,BULL
2025-10-24,25795.150390625,25944.150390625,25718.19921875,25935.099609375,284900,11.59000015258789,204.39969308035714,25395.22515136213,25145.648707714434,0.6438,0.6625291500029773,-0.28319579511562054,-0.855977879199521,0.34754746247800394,0.28319579511562054,0.855977879199521,RANGING,LOW,BULL
2025-10-27,25966.05078125,26005.94921875,25827.0,25843.19921875,266300,11.859999656677246,204.14969308035714,25449.589497065735,25177.82133804916,0.6427,-0.1149638146805021,-0.780639203021849,-1.0440615894341643,0.9213954097816224,0.780639203021849,1.0440615894341643,RANGING,LOW,BULL
2025-10-28,25936.19921875,26041.69921875,25810.05078125,25939.94921875,395200,11.949999809265137,210.36746651785714,25495.933280083285,25207.561647096252,0.6301,0.45381040946781415,-1.305313956257148,-0.23287312451061304,1.0770720881032148,1.305313956257148,0.23287312451061304,RANGING,LOW,BULL
2025-10-29,26053.900390625,26097.849609375,25960.30078125,25982.0,321900,11.970000267028809,208.77106584821428,25549.07300489678,25240.751401744437,0.6651,-0.6757175647810088,-2.088751256878296,-0.6707249102053114,0.572078751704419,2.088751256878296,0.6707249102053114,TRENDING,LOW,BULL
2025-10-30,25877.849609375,26032.05078125,25845.25,25984.400390625,257400,12.069999694824219,211.17829241071428,25580.38506246614,25265.735645180932,0.5998,-0.6018660837397216,-1.4898796999937902,0.12443526939476257,1.1511790783306663,1.4898796999937902,0.12443526939476257,RANGING,LOW,BULL
2025-10-31,25722.099609375,25953.75,25711.19921875,25863.80078125,334400,12.149999618530273,216.08189174107142,25593.88168598127,25283.632271227758,0.5583,0.16036793506921665,-0.5744087856115354,1.1326820663924764,1.2055765823330233,0.5744087856115354,1.1326820663924764,RANGING,LOW,BULL
2025-11-03,25763.349609375,25803.099609375,25645.5,25696.849609375,23300,12.670000076293945,217.83551897321428,25610.021488209244,25302.444715860984,0.5728,-0.6431586779760301,-0.26549494402742235,0.5694180846019137,0.8642136756316088,0.26549494402742235,0.5694180846019137,RANGING,LOW,BULL
2025-11-04,25597.650390625,25787.400390625,25578.400390625,25744.75,305100,12.649999618530273,214.92131696428572,25608.843288439315,25314.021408988985,0.5587,-0.34359080045569534,1.0866246955496761,1.777506892455416,1.7036704647498402,1.0866246955496761,1.777506892455416,RANGING,LOW,BULL
2025-11-06,25509.69921875,25679.150390625,25491.55078125,25593.349609375,371900,12.40999984741211,212.63197544642858,25599.400996087952,25321.69504858746,0.5251,-0.06820322478444663,1.4482772560620694,2.675261538847895,2.6529125027965117,1.4482772560620694,2.675261538847895,RANGING,LOW,BULL
2025-11-07,25492.30078125,25551.25,25318.44921875,25433.80078125,305600,12.5600004196167,207.69991629464286,25589.200975627195,25328.385469476187,0.4862,0.32185728871263475,1.6387300761305124,2.2589157970337004,1.8368291038853846,1.6387300761305124,2.2589157970337004,RANGING,LOW,BULL
2025-11-10,25574.349609375,25653.44921875,25503.5,25503.5,243600,12.300000190734863,199.71763392857142,25587.78655979365,25338.03112202124,0.4792,0.47156471705849246,1.71695318192584,1.5060026804506244,1.037370589290565,1.71695318192584,1.5060026804506244,RANGING,LOW,BULL
2025-11-11,25694.94921875,25715.80078125,25449.25,25617.0,297700,12.489999771118164,203.30343191964286,25597.9925273133,25352.02791012825,0.4771,0.7038409025849734,0.8371355812722747,0.7388672415101105,0.2453820037285448,0.8371355812722747,0.7388672415101105,RANGING,LOW,BULL
2025-11-12,25875.80078125,25934.55078125,25781.150390625,25834.30078125,312600,12.109999656677246,212.66434151785714,25624.450456259656,25372.56802272126,0.5016,0.012944949620363744,0.6834555995776093,1.2733905427141812,0.08791998436039616,0.6834555995776093,1.2733905427141812,RANGING,LOW,BULL
2025-11-13,25879.150390625,26010.69921875,25808.400390625,25906.099609375,385200,12.15999984741211,209.84640066964286,25648.707592865878,25392.433997933174,0.4988,0.1194026471448284,1.2094678352090993,1.2998896236827928,0.6483938830765812,1.2094678352090993,1.2998896236827928,RANGING,LOW,BULL
2025-11-14,25910.05078125,25940.19921875,25740.80078125,25767.900390625,518900,11.9399995803833,207.94977678571428,25673.597420331032,25412.73269531815,0.5175,0.39906690408659795,0.6101864126387913,1.1304433170465256,0.4525270945622717,0.6101864126387913,1.1304433170465256,RANGING,LOW,BULL
2025-11-17,26013.44921875,26024.19921875,25906.349609375,25948.19921875,281800,11.789999961853027,201.310546875,25705.964258275697,25436.29020604097,0.5078,-0.39748069020186794,-0.2073897171279926,0.623911038806102,-0.5895012540838573,0.2073897171279926,0.623911038806102,RANGING,LOW,BULL
2025-11-18,25910.05078125,26029.849609375,25876.5,26021.80078125,280000,12.100000381469727,195.7177734375,25725.401069987536,25454.8690521276,0.4966,0.5503640675154298,-0.09745252995904119,0.4714326441551897,-0.35314481153473354,0.09745252995904119,0.4714326441551897,RANGING,LOW,BULL
