trading_date,symbol,direction,split,regime,v3_score,knowledge_score,knowledge_confidence,conflict_type,inv_knowledge_score,t1_ret_pct,kn_group,v3_favorable
2026-01-21,ADANIENSOL.NS,UP,TRAIN,RANGE,0.7251,0.5,MEDIUM,ALIGNED,0.5,2.8355,HIGH_KN,True
2026-01-21,AJANTPHARM.NS,UP,TRAIN,RANGE,0.7196,0.625,HIGH,ALIGNED,0.375,0.1659,HIGH_KN,True
2026-01-21,MASTEK.NS,UP,TRAIN,RANGE,0.7179,0.75,HIGH,ALIGNED,0.25,-2.9604,HIGH_KN,False
2026-01-21,INTELLECT.NS,UP,TRAIN,RANGE,0.714,0.25,LOW,CONFLICT,0.75,3.2188,LOW_KN,True
2026-01-21,KALYANKJIL.NS,DOWN,TRAIN,RANGE,0.8831,0.75,HIGH,ALIGNED,0.25,-5.8,HIGH_KN,True
2026-01-21,SOBHA.NS,DOWN,TRAIN,RANGE,0.8758,0.875,HIGH,ALIGNED,0.125,-0.5992,HIGH_KN,True
2026-01-21,ONMOBILE.NS,DOWN,TRAIN,RANGE,0.8471,0.75,HIGH,ALIGNED,0.25,2.0068,HIGH_KN,False
2026-01-21,SJVN.NS,DOWN,TRAIN,RANGE,0.8147,0.75,HIGH,ALIGNED,0.25,1.6113,HIGH_KN,False
2026-01-21,SRF.NS,DOWN,TRAIN,RANGE,0.7961,0.75,HIGH,ALIGNED,0.25,2.204,HIGH_KN,False
2026-01-21,LAURUSLABS.NS,DOWN,TRAIN,RANGE,0.7918,0.75,HIGH,ALIGNED,0.25,1.8119,HIGH_KN,False
2026-01-21,HAVELLS.NS,DOWN,TRAIN,RANGE,0.7737,0.75,HIGH,ALIGNED,0.25,-0.3191,HIGH_KN,True
2026-01-21,DATAPATTNS.NS,DOWN,TRAIN,RANGE,0.7691,0.75,HIGH,ALIGNED,0.25,3.5535,HIGH_KN,False
2026-01-21,WIPRO.NS,DOWN,TRAIN,RANGE,0.7662,0.75,HIGH,ALIGNED,0.25,0.4592,HIGH_KN,False
2026-01-21,UNIONBANK.NS,DOWN,TRAIN,RANGE,0.7576,0.75,HIGH,ALIGNED,0.25,1.3394,HIGH_KN,False
2026-01-21,BSE.NS,DOWN,TRAIN,RANGE,0.7531,0.75,HIGH,ALIGNED,0.25,3.0356,HIGH_KN,False
2026-01-21,KEI.NS,DOWN,TRAIN,RANGE,0.7481,0.75,HIGH,ALIGNED,0.25,-2.3075,HIGH_KN,True
2026-01-21,OIL.NS,DOWN,TRAIN,RANGE,0.7461,0.625,HIGH,ALIGNED,0.375,0.6689,HIGH_KN,False
2026-01-21,CROMPTON.NS,DOWN,TRAIN,RANGE,0.7394,0.875,HIGH,ALIGNED,0.125,-1.1195,HIGH_KN,True
2026-01-21,GODREJPROP.NS,DOWN,TRAIN,RANGE,0.7278,0.625,HIGH,ALIGNED,0.375,-1.4595,HIGH_KN,True
2026-01-21,GRANULES.NS,DOWN,TRAIN,RANGE,0.7271,0.625,HIGH,ALIGNED,0.375,6.2785,HIGH_KN,False
2026-01-21,VOLTAS.NS,DOWN,TRAIN,RANGE,0.7256,0.75,HIGH,ALIGNED,0.25,0.2247,HIGH_KN,False
2026-01-21,YESBANK.NS,DOWN,TRAIN,RANGE,0.7246,0.75,HIGH,ALIGNED,0.25,-0.1385,HIGH_KN,True
2026-01-21,MRPL.NS,DOWN,TRAIN,RANGE,0.7111,0.5,MEDIUM,ALIGNED,0.5,1.3998,HIGH_KN,False
2026-01-21,SAPPHIRE.NS,DOWN,TRAIN,RANGE,0.7053,0.625,HIGH,ALIGNED,0.375,-3.7019,HIGH_KN,True
2026-01-22,RADICO.NS,UP,TRAIN,RANGE,0.956,0.875,HIGH,ALIGNED,0.125,-0.8303,HIGH_KN,False
2026-01-22,FEDERALBNK.NS,UP,TRAIN,RANGE,0.8841,1.0,HIGH,ALIGNED,0.0,-1.2934,HIGH_KN,False
2026-01-22,OFSS.NS,UP,TRAIN,RANGE,0.8531,0.875,HIGH,ALIGNED,0.125,0.7471,HIGH_KN,True
2026-01-22,WELCORP.NS,UP,TRAIN,RANGE,0.8423,0.625,HIGH,ALIGNED,0.375,-3.7544,HIGH_KN,False
2026-01-22,POLICYBZR.NS,UP,TRAIN,RANGE,0.8295,0.75,HIGH,ALIGNED,0.25,-2.3737,HIGH_KN,False
2026-01-22,TECHM.NS,UP,TRAIN,RANGE,0.8024,0.75,HIGH,ALIGNED,0.25,0.8119,HIGH_KN,True
2026-01-22,NAUKRI.NS,UP,TRAIN,RANGE,0.7959,0.75,HIGH,ALIGNED,0.25,-1.4096,HIGH_KN,False
2026-01-22,HINDZINC.NS,UP,TRAIN,RANGE,0.7901,0.75,HIGH,ALIGNED,0.25,4.5567,HIGH_KN,True
2026-01-22,INDIAMART.NS,UP,TRAIN,RANGE,0.7877,0.625,HIGH,ALIGNED,0.375,-0.7868,HIGH_KN,False
2026-01-22,MASTEK.NS,UP,TRAIN,RANGE,0.7783,0.5,MEDIUM,ALIGNED,0.5,-4.9029,HIGH_KN,False
2026-01-22,DRREDDY.NS,UP,TRAIN,RANGE,0.7604,0.875,HIGH,ALIGNED,0.125,1.4867,HIGH_KN,True
2026-01-22,INTELLECT.NS,UP,TRAIN,RANGE,0.7556,0.625,HIGH,ALIGNED,0.375,-3.519,HIGH_KN,False
2026-01-22,JINDALSTEL.NS,UP,TRAIN,RANGE,0.749,1.0,HIGH,ALIGNED,0.0,-1.1524,HIGH_KN,False
2026-01-22,JINDALPOLY.NS,UP,TRAIN,RANGE,0.7476,0.625,HIGH,ALIGNED,0.375,-3.9037,HIGH_KN,False
2026-01-22,PERSISTENT.NS,UP,TRAIN,RANGE,0.7452,0.625,HIGH,ALIGNED,0.375,-2.6185,HIGH_KN,False
2026-01-22,IDFCFIRSTB.NS,UP,TRAIN,RANGE,0.7442,1.0,HIGH,ALIGNED,0.0,-1.4371,HIGH_KN,False
2026-01-22,DABUR.NS,UP,TRAIN,RANGE,0.7362,1.0,HIGH,ALIGNED,0.0,-1.2087,HIGH_KN,False
2026-01-22,ASHOKLEY.NS,UP,TRAIN,RANGE,0.7341,1.0,HIGH,ALIGNED,0.0,1.419,HIGH_KN,True
2026-01-22,ADANIENSOL.NS,UP,TRAIN,RANGE,0.7331,0.625,HIGH,ALIGNED,0.375,-12.1215,HIGH_KN,False
2026-01-22,COLPAL.NS,UP,TRAIN,RANGE,0.7222,1.0,HIGH,ALIGNED,0.0,-0.6102,HIGH_KN,False
2026-01-22,KALYANKJIL.NS,DOWN,TRAIN,RANGE,0.8901,0.75,HIGH,ALIGNED,0.25,-1.6999,HIGH_KN,True
2026-01-22,SOBHA.NS,DOWN,TRAIN,RANGE,0.8826,0.75,HIGH,ALIGNED,0.25,2.8355,HIGH_KN,False
2026-01-22,ONMOBILE.NS,DOWN,TRAIN,RANGE,0.8355,0.625,HIGH,ALIGNED,0.375,-3.856,HIGH_KN,True
2026-01-22,LAURUSLABS.NS,DOWN,TRAIN,RANGE,0.7961,0.75,HIGH,ALIGNED,0.25,1.0539,HIGH_KN,False
2026-01-22,GODREJPROP.NS,DOWN,TRAIN,RANGE,0.7942,0.75,HIGH,ALIGNED,0.25,-4.8877,HIGH_KN,True
2026-01-22,KEI.NS,DOWN,TRAIN,RANGE,0.7918,0.75,HIGH,ALIGNED,0.25,-1.0706,HIGH_KN,True
2026-01-22,DATAPATTNS.NS,DOWN,TRAIN,RANGE,0.7865,0.75,HIGH,ALIGNED,0.25,-4.8356,HIGH_KN,True
2026-01-22,OIL.NS,DOWN,TRAIN,RANGE,0.785,0.625,HIGH,ALIGNED,0.375,-0.1718,HIGH_KN,True
2026-01-22,SRF.NS,DOWN,TRAIN,RANGE,0.7843,0.75,HIGH,ALIGNED,0.25,-0.8114,HIGH_KN,True
2026-01-22,RBLBANK.NS,DOWN,TRAIN,RANGE,0.78,0.75,HIGH,ALIGNED,0.25,-2.5658,HIGH_KN,True
2026-01-22,WIPRO.NS,DOWN,TRAIN,RANGE,0.7787,0.75,HIGH,ALIGNED,0.25,-0.935,HIGH_KN,True
2026-01-22,HAVELLS.NS,DOWN,TRAIN,RANGE,0.778,0.75,HIGH,ALIGNED,0.25,-1.8905,HIGH_KN,True
2026-01-22,TATACOMM.NS,DOWN,TRAIN,RANGE,0.7604,0.75,HIGH,ALIGNED,0.25,0.7946,HIGH_KN,False
2026-01-22,NATCOPHARM.NS,DOWN,TRAIN,RANGE,0.7594,0.75,HIGH,ALIGNED,0.25,-0.3354,HIGH_KN,True
2026-01-22,UNIONBANK.NS,DOWN,TRAIN,RANGE,0.7538,0.625,HIGH,ALIGNED,0.375,-1.15,HIGH_KN,True
2026-01-22,YESBANK.NS,DOWN,TRAIN,RANGE,0.7478,0.75,HIGH,ALIGNED,0.25,-3.2825,HIGH_KN,True
2026-01-22,BSE.NS,DOWN,TRAIN,RANGE,0.7436,0.625,HIGH,ALIGNED,0.375,-0.8565,HIGH_KN,True
2026-01-22,PNBHOUSING.NS,DOWN,TRAIN,RANGE,0.7309,0.75,HIGH,ALIGNED,0.25,-5.5623,HIGH_KN,True
2026-01-22,CROMPTON.NS,DOWN,TRAIN,RANGE,0.7275,0.75,HIGH,ALIGNED,0.25,-1.8942,HIGH_KN,True
2026-01-22,SAPPHIRE.NS,DOWN,TRAIN,RANGE,0.7167,0.625,HIGH,ALIGNED,0.375,-4.5924,HIGH_KN,True
2026-01-23,HINDZINC.NS,UP,TRAIN,RANGE,0.9558,1.0,HIGH,ALIGNED,0.0,4.079,HIGH_KN,True
2026-01-23,RADICO.NS,UP,TRAIN,RANGE,0.9553,0.875,HIGH,ALIGNED,0.125,-1.2829,HIGH_KN,False
2026-01-23,POLICYBZR.NS,UP,TRAIN,RANGE,0.8597,0.625,HIGH,ALIGNED,0.375,-2.6346,HIGH_KN,False
2026-01-23,ASHOKLEY.NS,UP,TRAIN,RANGE,0.8573,1.0,HIGH,ALIGNED,0.0,0.0104,HIGH_KN,True
2026-01-23,NATIONALUM.NS,UP,TRAIN,RANGE,0.84,0.75,HIGH,ALIGNED,0.25,3.7637,HIGH_KN,True
2026-01-23,SUDARSCHEM.NS,UP,TRAIN,RANGE,0.8049,0.5,MEDIUM,ALIGNED,0.5,-0.8655,HIGH_KN,False
2026-01-23,JINDALSTEL.NS,UP,TRAIN,RANGE,0.7934,0.875,HIGH,ALIGNED,0.125,1.6077,HIGH_KN,True
2026-01-23,SAIL.NS,UP,TRAIN,RANGE,0.7893,0.625,HIGH,ALIGNED,0.375,4.3817,HIGH_KN,True
2026-01-23,DRREDDY.NS,UP,TRAIN,RANGE,0.7867,1.0,HIGH,ALIGNED,0.0,0.3399,HIGH_KN,True
2026-01-23,FEDERALBNK.NS,UP,TRAIN,RANGE,0.7466,0.75,HIGH,ALIGNED,0.25,2.2976,HIGH_KN,True
2026-01-23,M&MFIN.NS,UP,TRAIN,RANGE,0.7408,0.625,HIGH,ALIGNED,0.375,0.9566,HIGH_KN,True
2026-01-23,SHRIRAMFIN.NS,UP,TRAIN,RANGE,0.718,0.75,HIGH,ALIGNED,0.25,-0.2491,HIGH_KN,False
2026-01-23,MRPL.NS,UP,TRAIN,RANGE,0.7058,0.75,HIGH,ALIGNED,0.25,0.6113,HIGH_KN,True
2026-01-23,ZENSARTECH.NS,UP,TRAIN,RANGE,0.6971,0.375,MEDIUM,CONFLICT,0.625,-4.2214,LOW_KN,False
2026-01-23,GLAXO.NS,UP,TRAIN,RANGE,0.6925,0.25,LOW,CONFLICT,0.75,1.1844,LOW_KN,True
2026-01-23,DABUR.NS,UP,TRAIN,RANGE,0.6871,0.875,HIGH,ALIGNED,0.125,-1.079,HIGH_KN,False
2026-01-23,IDFCFIRSTB.NS,UP,TRAIN,RANGE,0.6862,0.625,HIGH,ALIGNED,0.375,0.6145,HIGH_KN,True
2026-01-23,HINDUNILVR.NS,UP,TRAIN,RANGE,0.6857,0.875,HIGH,ALIGNED,0.125,-0.3569,HIGH_KN,False
2026-01-23,SOLARINDS.NS,UP,TRAIN,RANGE,0.676,0.5,MEDIUM,ALIGNED,0.5,0.8532,HIGH_KN,True
2026-01-23,WELCORP.NS,UP,TRAIN,RANGE,0.6752,0.25,LOW,CONFLICT,0.75,-1.1976,LOW_KN,False
2026-01-23,KALYANKJIL.NS,DOWN,TRAIN,RANGE,0.8777,0.625,HIGH,ALIGNED,0.375,0.463,HIGH_KN,False
2026-01-23,ADANIGREEN.NS,DOWN,TRAIN,RANGE,0.8726,0.75,HIGH,ALIGNED,0.25,3.4032,HIGH_KN,False
2026-01-23,GODREJPROP.NS,DOWN,TRAIN,RANGE,0.8595,0.75,HIGH,ALIGNED,0.25,-1.5118,HIGH_KN,True
2026-01-23,RBLBANK.NS,DOWN,TRAIN,RANGE,0.8532,0.625,HIGH,ALIGNED,0.375,2.3389,HIGH_KN,False
2026-01-23,ONMOBILE.NS,DOWN,TRAIN,RANGE,0.8461,0.75,HIGH,ALIGNED,0.25,-2.8238,HIGH_KN,True
2026-01-23,KEI.NS,DOWN,TRAIN,RANGE,0.8199,0.75,HIGH,ALIGNED,0.25,-0.0525,HIGH_KN,True
2026-01-23,SOBHA.NS,DOWN,TRAIN,RANGE,0.8092,0.5,MEDIUM,ALIGNED,0.5,-0.8757,HIGH_KN,True
2026-01-23,WIPRO.NS,DOWN,TRAIN,RANGE,0.7981,0.75,HIGH,ALIGNED,0.25,-1.5101,HIGH_KN,True
2026-01-23,PNBHOUSING.NS,DOWN,TRAIN,RANGE,0.7959,0.75,HIGH,ALIGNED,0.25,1.6002,HIGH_KN,False
2026-01-23,TEJASNET.NS,DOWN,TRAIN,RANGE,0.7837,0.625,HIGH,ALIGNED,0.375,-2.5983,HIGH_KN,True
2026-01-23,SRF.NS,DOWN,TRAIN,RANGE,0.783,0.625,HIGH,ALIGNED,0.375,-1.1608,HIGH_KN,True
2026-01-23,DATAPATTNS.NS,DOWN,TRAIN,RANGE,0.7799,0.75,HIGH,ALIGNED,0.25,5.2646,HIGH_KN,False
2026-01-23,MANAPPURAM.NS,DOWN,TRAIN,RANGE,0.7796,0.75,HIGH,ALIGNED,0.25,0.1187,HIGH_KN,False
2026-01-23,YESBANK.NS,DOWN,TRAIN,RANGE,0.7735,0.625,HIGH,ALIGNED,0.375,0.478,HIGH_KN,False
2026-01-23,HAVELLS.NS,DOWN,TRAIN,RANGE,0.7672,0.625,HIGH,ALIGNED,0.375,0.1476,HIGH_KN,False
2026-01-23,TATACOMM.NS,DOWN,TRAIN,RANGE,0.7672,0.75,HIGH,ALIGNED,0.25,-0.2564,HIGH_KN,True
2026-01-23,ADANIENSOL.NS,DOWN,TRAIN,RANGE,0.7282,0.75,HIGH,ALIGNED,0.25,4.4789,HIGH_KN,False
2026-01-23,ADANIPORTS.NS,DOWN,TRAIN,RANGE,0.725,0.75,HIGH,ALIGNED,0.25,4.2418,HIGH_KN,False
2026-01-23,DLF.NS,DOWN,TRAIN,RANGE,0.7223,0.75,HIGH,ALIGNED,0.25,3.5857,HIGH_KN,False
2026-01-23,IDEAFORGE.NS,DOWN,TRAIN,RANGE,0.7112,0.75,HIGH,ALIGNED,0.25,1.5699,HIGH_KN,False
2026-01-27,HINDZINC.NS,UP,TRAIN,RANGE,0.9125,0.875,HIGH,ALIGNED,0.125,-2.6128,HIGH_KN,False
2026-01-27,RADICO.NS,UP,TRAIN,RANGE,0.9026,0.75,HIGH,ALIGNED,0.25,-6.0602,HIGH_KN,False
2026-01-27,GRANULES.NS,UP,TRAIN,RANGE,0.887,0.875,HIGH,ALIGNED,0.125,-2.4521,HIGH_KN,False
2026-01-27,METROBRAND.NS,UP,TRAIN,RANGE,0.8851,0.75,HIGH,ALIGNED,0.25,-3.3613,HIGH_KN,False
2026-01-27,SAIL.NS,UP,TRAIN,RANGE,0.8613,1.0,HIGH,ALIGNED,0.0,0.1157,HIGH_KN,True
2026-01-27,GRSE.NS,UP,TRAIN,RANGE,0.8478,0.875,HIGH,ALIGNED,0.125,5.4909,HIGH_KN,True
2026-01-27,MRPL.NS,UP,TRAIN,RANGE,0.8137,0.875,HIGH,ALIGNED,0.125,4.8737,HIGH_KN,True
2026-01-27,COCHINSHIP.NS,UP,TRAIN,RANGE,0.7897,0.875,HIGH,ALIGNED,0.125,6.5524,HIGH_KN,True
2026-01-27,SUDARSCHEM.NS,UP,TRAIN,RANGE,0.7743,0.375,MEDIUM,CONFLICT,0.625,0.913,LOW_KN,True
2026-01-27,BSE.NS,UP,TRAIN,RANGE,0.7697,0.875,HIGH,ALIGNED,0.125,2.1838,HIGH_KN,True
2026-01-27,ASHOKLEY.NS,UP,TRAIN,RANGE,0.7567,0.875,HIGH,ALIGNED,0.125,1.2073,HIGH_KN,True
2026-01-27,MOIL.NS,UP,TRAIN,RANGE,0.7512,0.625,HIGH,ALIGNED,0.375,4.751,HIGH_KN,True
2026-01-27,JSWSTEEL.NS,UP,TRAIN,RANGE,0.7445,0.875,HIGH,ALIGNED,0.125,-0.27,HIGH_KN,False
2026-01-27,OIL.NS,UP,TRAIN,RANGE,0.7291,0.875,HIGH,ALIGNED,0.125,9.3524,HIGH_KN,True
2026-01-27,NATIONALUM.NS,UP,TRAIN,RANGE,0.7178,0.5,MEDIUM,ALIGNED,0.5,5.6032,HIGH_KN,True
2026-01-27,PARAS.NS,UP,TRAIN,RANGE,0.7142,0.75,HIGH,ALIGNED,0.25,6.204,HIGH_KN,True
2026-01-27,DRREDDY.NS,UP,TRAIN,RANGE,0.7063,0.875,HIGH,ALIGNED,0.125,-1.3954,HIGH_KN,False
2026-01-27,JINDALSTEL.NS,UP,TRAIN,RANGE,0.7031,0.75,HIGH,ALIGNED,0.25,3.581,HIGH_KN,True
2026-01-27,HINDALCO.NS,UP,TRAIN,RANGE,0.7012,1.0,HIGH,ALIGNED,0.0,3.7792,HIGH_KN,True
2026-01-27,CRAFTSMAN.NS,UP,TRAIN,RANGE,0.699,0.625,HIGH,ALIGNED,0.375,2.7673,HIGH_KN,True
2026-01-27,KALYANKJIL.NS,DOWN,TRAIN,RANGE,0.88,0.75,HIGH,ALIGNED,0.25,-0.2575,HIGH_KN,True
2026-01-27,TEJASNET.NS,DOWN,TRAIN,RANGE,0.8661,0.625,HIGH,ALIGNED,0.375,14.4859,HIGH_KN,False
2026-01-27,ADANIGREEN.NS,DOWN,TRAIN,RANGE,0.8587,0.75,HIGH,ALIGNED,0.25,2.9784,HIGH_KN,False
2026-01-27,GODREJPROP.NS,DOWN,TRAIN,RANGE,0.8536,0.75,HIGH,ALIGNED,0.25,2.1345,HIGH_KN,False
2026-01-27,ONMOBILE.NS,DOWN,TRAIN,RANGE,0.838,0.75,HIGH,ALIGNED,0.25,3.3902,HIGH_KN,False
2026-01-27,MASTEK.NS,DOWN,TRAIN,RANGE,0.8252,0.625,HIGH,ALIGNED,0.375,1.8327,HIGH_KN,False
2026-01-27,KEI.NS,DOWN,TRAIN,RANGE,0.8221,0.875,HIGH,ALIGNED,0.125,1.9421,HIGH_KN,False
2026-01-27,TATACOMM.NS,DOWN,TRAIN,RANGE,0.8089,0.75,HIGH,ALIGNED,0.25,-1.7221,HIGH_KN,True
2026-01-27,PNBHOUSING.NS,DOWN,TRAIN,RANGE,0.8079,0.625,HIGH,ALIGNED,0.375,2.4412,HIGH_KN,False
2026-01-27,MANAPPURAM.NS,DOWN,TRAIN,RANGE,0.7978,0.75,HIGH,ALIGNED,0.25,-1.1522,HIGH_KN,True
2026-01-27,LAURUSLABS.NS,DOWN,TRAIN,RANGE,0.7728,0.75,HIGH,ALIGNED,0.25,-0.12,HIGH_KN,True
2026-01-27,ENDURANCE.NS,DOWN,TRAIN,RANGE,0.7651,0.75,HIGH,ALIGNED,0.25,2.6006,HIGH_KN,False
2026-01-27,PRESTIGE.NS,DOWN,TRAIN,RANGE,0.7471,0.875,HIGH,ALIGNED,0.125,2.1552,HIGH_KN,False
2026-01-27,HAVELLS.NS,DOWN,TRAIN,RANGE,0.7459,0.75,HIGH,ALIGNED,0.25,-0.1629,HIGH_KN,True
2026-01-27,SOBHA.NS,DOWN,TRAIN,RANGE,0.7452,0.625,HIGH,ALIGNED,0.375,3.3876,HIGH_KN,False
2026-01-27,JSWENERGY.NS,DOWN,TRAIN,RANGE,0.7293,0.75,HIGH,ALIGNED,0.25,1.4089,HIGH_KN,False
2026-01-27,WELCORP.NS,DOWN,TRAIN,RANGE,0.7216,0.625,HIGH,ALIGNED,0.375,3.6365,HIGH_KN,False
2026-01-27,POLYCAB.NS,DOWN,TRAIN,RANGE,0.7207,0.625,HIGH,ALIGNED,0.375,2.3943,HIGH_KN,False
2026-01-27,BIKAJI.NS,DOWN,TRAIN,RANGE,0.7156,0.75,HIGH,ALIGNED,0.25,2.2085,HIGH_KN,False
2026-01-27,ZENSARTECH.NS,DOWN,TRAIN,RANGE,0.7089,0.75,HIGH,ALIGNED,0.25,1.9556,HIGH_KN,False
2026-01-28,DATAPATTNS.NS,UP,TRAIN,RANGE,0.9846,1.0,HIGH,ALIGNED,0.0,-1.8425,HIGH_KN,False
2026-01-28,MRPL.NS,UP,TRAIN,RANGE,0.9778,1.0,HIGH,ALIGNED,0.0,7.91,HIGH_KN,True
2026-01-28,STLTECH.NS,UP,TRAIN,RANGE,0.9702,1.0,HIGH,ALIGNED,0.0,-3.4403,HIGH_KN,False
2026-01-28,GRSE.NS,UP,TRAIN,RANGE,0.9317,1.0,HIGH,ALIGNED,0.0,2.6323,HIGH_KN,True
2026-01-28,OIL.NS,UP,TRAIN,RANGE,0.9215,0.75,HIGH,ALIGNED,0.25,4.9439,HIGH_KN,True
2026-01-28,PARAS.NS,UP,TRAIN,RANGE,0.9073,1.0,HIGH,ALIGNED,0.0,2.0858,HIGH_KN,True
2026-01-28,COCHINSHIP.NS,UP,TRAIN,RANGE,0.9024,1.0,HIGH,ALIGNED,0.0,-0.7825,HIGH_KN,False
2026-01-28,TEJASNET.NS,UP,TRAIN,RANGE,0.8944,0.75,HIGH,ALIGNED,0.25,-3.908,HIGH_KN,False
2026-01-28,OLECTRA.NS,UP,TRAIN,RANGE,0.8851,0.875,HIGH,ALIGNED,0.125,-2.444,HIGH_KN,False
2026-01-28,SOLARINDS.NS,UP,TRAIN,RANGE,0.8805,1.0,HIGH,ALIGNED,0.0,-4.2325,HIGH_KN,False
2026-01-28,BEML.NS,UP,TRAIN,RANGE,0.8671,1.0,HIGH,ALIGNED,0.0,-2.2154,HIGH_KN,False
2026-01-28,MOIL.NS,UP,TRAIN,RANGE,0.8612,1.0,HIGH,ALIGNED,0.0,3.5109,HIGH_KN,True
2026-01-28,ATUL.NS,UP,TRAIN,RANGE,0.8483,1.0,HIGH,ALIGNED,0.0,0.6261,HIGH_KN,True
2026-01-28,MAZDOCK.NS,UP,TRAIN,RANGE,0.8422,1.0,HIGH,ALIGNED,0.0,0.463,HIGH_KN,True
2026-01-28,NATIONALUM.NS,UP,TRAIN,RANGE,0.8332,0.625,HIGH,ALIGNED,0.375,5.5891,HIGH_KN,True
2026-01-28,RVNL.NS,UP,TRAIN,RANGE,0.83,0.875,HIGH,ALIGNED,0.125,-0.3066,HIGH_KN,False
2026-01-28,CRAFTSMAN.NS,UP,TRAIN,RANGE,0.8205,1.0,HIGH,ALIGNED,0.0,-5.9512,HIGH_KN,False
2026-01-28,BEL.NS,UP,TRAIN,RANGE,0.819,0.75,HIGH,ALIGNED,0.25,-1.8764,HIGH_KN,False
2026-01-28,BDL.NS,UP,TRAIN,RANGE,0.8154,1.0,HIGH,ALIGNED,0.0,-2.5032,HIGH_KN,False
2026-01-28,IRCON.NS,UP,TRAIN,RANGE,0.8066,0.875,HIGH,ALIGNED,0.125,-1.0566,HIGH_KN,False
2026-01-28,TATACOMM.NS,DOWN,TRAIN,RANGE,0.8588,0.75,HIGH,ALIGNED,0.25,-0.0523,HIGH_KN,True
2026-01-28,KALYANKJIL.NS,DOWN,TRAIN,RANGE,0.839,0.75,HIGH,ALIGNED,0.25,0.1223,HIGH_KN,False
2026-01-28,ADANIGREEN.NS,DOWN,TRAIN,RANGE,0.8388,0.75,HIGH,ALIGNED,0.25,4.3626,HIGH_KN,False
2026-01-28,BIKAJI.NS,DOWN,TRAIN,RANGE,0.8034,0.75,HIGH,ALIGNED,0.25,-0.272,HIGH_KN,True
2026-01-28,PNBHOUSING.NS,DOWN,TRAIN,RANGE,0.7917,0.625,HIGH,ALIGNED,0.375,-0.479,HIGH_KN,True
2026-01-28,LAURUSLABS.NS,DOWN,TRAIN,RANGE,0.7793,0.75,HIGH,ALIGNED,0.25,-2.5726,HIGH_KN,True
2026-01-28,GODREJPROP.NS,DOWN,TRAIN,RANGE,0.7693,0.625,HIGH,ALIGNED,0.375,1.045,HIGH_KN,False
2026-01-28,ASIANPAINT.NS,DOWN,TRAIN,RANGE,0.7602,0.625,HIGH,ALIGNED,0.375,-3.814,HIGH_KN,True
2026-01-28,KEI.NS,DOWN,TRAIN,RANGE,0.75,0.5,MEDIUM,ALIGNED,0.5,3.2533,HIGH_KN,False
2026-01-28,JSWENERGY.NS,DOWN,TRAIN,RANGE,0.7437,0.875,HIGH,ALIGNED,0.125,2.8571,HIGH_KN,False
2026-01-28,RATEGAIN.NS,DOWN,TRAIN,RANGE,0.7378,0.625,HIGH,ALIGNED,0.375,-2.4454,HIGH_KN,True
2026-01-28,MANAPPURAM.NS,DOWN,TRAIN,RANGE,0.7344,0.75,HIGH,ALIGNED,0.25,1.7827,HIGH_KN,False
2026-01-28,ONMOBILE.NS,DOWN,TRAIN,RANGE,0.7183,0.625,HIGH,ALIGNED,0.375,-1.6904,HIGH_KN,True
2026-01-28,AMBER.NS,DOWN,TRAIN,RANGE,0.7156,0.75,HIGH,ALIGNED,0.25,-1.1934,HIGH_KN,True
2026-01-28,ZENSARTECH.NS,DOWN,TRAIN,RANGE,0.7112,0.75,HIGH,ALIGNED,0.25,-2.8553,HIGH_KN,True
2026-01-28,ENDURANCE.NS,DOWN,TRAIN,RANGE,0.7049,0.5,MEDIUM,ALIGNED,0.5,-1.1483,HIGH_KN,True
2026-01-28,PNB.NS,DOWN,TRAIN,RANGE,0.6972,0.75,HIGH,ALIGNED,0.25,0.6024,HIGH_KN,False
2026-01-28,TATACONSUM.NS,DOWN,TRAIN,RANGE,0.6946,0.75,HIGH,ALIGNED,0.25,-2.1735,HIGH_KN,True
2026-01-28,HINDZINC.NS,DOWN,TRAIN,RANGE,0.6861,0.625,HIGH,ALIGNED,0.375,0.9884,HIGH_KN,False
2026-01-28,WELCORP.NS,DOWN,TRAIN,RANGE,0.6807,0.625,HIGH,ALIGNED,0.375,-0.6617,HIGH_KN,True
2026-01-29,MRPL.NS,UP,TRAIN,RANGE,0.9752,0.875,HIGH,ALIGNED,0.125,-0.2261,HIGH_KN,False
2026-01-29,MIDHANI.NS,UP,TRAIN,RANGE,0.9573,0.875,HIGH,ALIGNED,0.125,-3.1613,HIGH_KN,False
2026-01-29,DATAPATTNS.NS,UP,TRAIN,RANGE,0.9495,0.875,HIGH,ALIGNED,0.125,4.2654,HIGH_KN,True
2026-01-29,GRSE.NS,UP,TRAIN,RANGE,0.9417,1.0,HIGH,ALIGNED,0.0,6.9323,HIGH_KN,True
2026-01-29,OIL.NS,UP,TRAIN,RANGE,0.9376,0.75,HIGH,ALIGNED,0.25,-0.9131,HIGH_KN,False
2026-01-29,STLTECH.NS,UP,TRAIN,RANGE,0.9138,0.875,HIGH,ALIGNED,0.125,6.4351,HIGH_KN,True
2026-01-29,PARAS.NS,UP,TRAIN,RANGE,0.9022,1.0,HIGH,ALIGNED,0.0,1.836,HIGH_KN,True
2026-01-29,NATIONALUM.NS,UP,TRAIN,RANGE,0.893,0.75,HIGH,ALIGNED,0.25,-10.1201,HIGH_KN,False
