trading_date,model,direction,symbol,v3_score,knowledge_score,knowledge_conf,t1_ret_pct,t3_ret_pct,favorable,ge2pct,split
2026-02-13,RAND_TOP5,UP,FINPIPE.NS,0.7923,1.0,HIGH,0.106,1.367,1,0,TRAIN
2026-02-13,RAND_TOP5,UP,SJVN.NS,0.7531,0.75,HIGH,1.4869,-0.0261,1,0,TRAIN
2026-02-16,KNOW_TOP5,UP,NATCOPHARM.NS,0.859,1.0,HIGH,0.3687,0.7771,1,0,TRAIN
2026-02-16,KNOW_TOP5,UP,TORNTPHARM.NS,0.7883,1.0,HIGH,-0.0727,-0.8237,0,0,TRAIN
2026-02-16,KNOW_TOP5,UP,GLENMARK.NS,0.7749,1.0,HIGH,0.4088,-0.6796,1,0,TRAIN
2026-02-16,KNOW_TOP5,UP,SJVN.NS,0.8254,0.875,HIGH,-0.3341,-3.4314,0,0,TRAIN
2026-02-16,KNOW_TOP5,UP,TATAPOWER.NS,0.7219,0.875,HIGH,-0.9683,-3.3499,0,0,TRAIN
2026-02-16,V3_TOP5,UP,NATCOPHARM.NS,0.859,1.0,HIGH,0.3687,0.7771,1,0,TRAIN
2026-02-16,V3_TOP5,UP,RATNAMANI.NS,0.8557,0.625,HIGH,0.0883,15.0929,1,0,TRAIN
2026-02-16,V3_TOP5,UP,BHARATFORG.NS,0.8485,0.5,MEDIUM,1.3778,1.783,1,0,TRAIN
2026-02-16,V3_TOP5,UP,SJVN.NS,0.8254,0.875,HIGH,-0.3341,-3.4314,0,0,TRAIN
2026-02-16,V3_TOP5,UP,GALAXYSURF.NS,0.8197,0.625,HIGH,5.0789,1.5141,1,1,TRAIN
2026-02-16,RAND_TOP5,UP,SJVN.NS,0.8254,0.875,HIGH,-0.3341,-3.4314,0,0,TRAIN
2026-02-16,RAND_TOP5,UP,NATCOPHARM.NS,0.859,1.0,HIGH,0.3687,0.7771,1,0,TRAIN
2026-02-16,RAND_TOP5,UP,TORNTPHARM.NS,0.7883,1.0,HIGH,-0.0727,-0.8237,0,0,TRAIN
2026-02-16,RAND_TOP5,UP,GODREJAGRO.NS,0.8022,0.75,HIGH,1.1047,0.4309,1,0,TRAIN
2026-02-16,RAND_TOP5,UP,TATAPOWER.NS,0.7219,0.875,HIGH,-0.9683,-3.3499,0,0,TRAIN
2026-02-17,KNOW_TOP5,UP,BANKBARODA.NS,0.7968,1.0,HIGH,0.6265,1.9126,1,0,TRAIN
2026-02-17,KNOW_TOP5,UP,RBLBANK.NS,0.7607,1.0,HIGH,1.1016,2.0946,1,0,TRAIN
2026-02-17,KNOW_TOP5,UP,AUROPHARMA.NS,0.9189,0.875,HIGH,-2.2836,-2.3511,0,0,TRAIN
2026-02-17,KNOW_TOP5,UP,UNIONBANK.NS,0.8277,0.875,HIGH,2.2341,2.6947,1,1,TRAIN
2026-02-17,KNOW_TOP5,UP,GALAXYSURF.NS,0.7927,0.875,HIGH,-0.7634,-3.9284,0,0,TRAIN
2026-02-17,V3_TOP5,UP,AUROPHARMA.NS,0.9189,0.875,HIGH,-2.2836,-2.3511,0,0,TRAIN
2026-02-17,V3_TOP5,UP,JINDALPOLY.NS,0.9133,0.75,HIGH,-3.6128,-2.1756,0,0,TRAIN
2026-02-17,V3_TOP5,UP,BHARATFORG.NS,0.8512,0.625,HIGH,1.1535,1.6446,1,0,TRAIN
2026-02-17,V3_TOP5,UP,NATCOPHARM.NS,0.8277,0.75,HIGH,0.6556,0.7912,1,0,TRAIN
2026-02-17,V3_TOP5,UP,UNIONBANK.NS,0.8277,0.875,HIGH,2.2341,2.6947,1,1,TRAIN
2026-02-17,RAND_TOP5,UP,NATCOPHARM.NS,0.8277,0.75,HIGH,0.6556,0.7912,1,0,TRAIN
2026-02-17,RAND_TOP5,UP,AUROPHARMA.NS,0.9189,0.875,HIGH,-2.2836,-2.3511,0,0,TRAIN
2026-02-17,RAND_TOP5,UP,TIINDIA.NS,0.7942,0.625,HIGH,0.3451,4.9986,1,0,TRAIN
2026-02-17,RAND_TOP5,UP,FINPIPE.NS,0.7944,0.75,HIGH,0.1571,-0.5864,1,0,TRAIN
2026-02-17,RAND_TOP5,UP,SBIN.NS,0.7427,0.5,MEDIUM,0.4533,0.2225,1,0,TRAIN
2026-02-18,KNOW_TOP5,UP,RATNAMANI.NS,0.9978,1.0,HIGH,-0.7056,2.3573,0,0,TRAIN
2026-02-18,KNOW_TOP5,UP,TORNTPOWER.NS,0.8692,1.0,HIGH,-2.3104,0.5563,0,0,TRAIN
2026-02-18,KNOW_TOP5,UP,PNB.NS,0.7879,1.0,HIGH,-1.615,1.6384,0,0,TRAIN
2026-02-18,KNOW_TOP5,UP,RBLBANK.NS,0.774,1.0,HIGH,2.0718,-1.504,1,1,TRAIN
2026-02-18,KNOW_TOP5,UP,ITC.NS,0.7663,1.0,HIGH,-1.9401,-2.1206,0,0,TRAIN
2026-02-18,V3_TOP5,UP,RATNAMANI.NS,0.9978,1.0,HIGH,-0.7056,2.3573,0,0,TRAIN
2026-02-18,V3_TOP5,UP,TORNTPOWER.NS,0.8692,1.0,HIGH,-2.3104,0.5563,0,0,TRAIN
2026-02-18,V3_TOP5,UP,AUROPHARMA.NS,0.8522,0.75,HIGH,1.0176,-0.7761,1,0,TRAIN
2026-02-18,V3_TOP5,UP,UNIONBANK.NS,0.8517,0.75,HIGH,-1.859,2.4183,0,0,TRAIN
2026-02-18,V3_TOP5,UP,STLTECH.NS,0.835,0.5,MEDIUM,-1.1355,5.728,0,0,TRAIN
2026-02-18,RAND_TOP5,UP,UNIONBANK.NS,0.8517,0.75,HIGH,-1.859,2.4183,0,0,TRAIN
2026-02-18,RAND_TOP5,UP,RATNAMANI.NS,0.9978,1.0,HIGH,-0.7056,2.3573,0,0,TRAIN
2026-02-18,RAND_TOP5,UP,NATCOPHARM.NS,0.807,0.875,HIGH,-0.2471,0.2807,0,0,TRAIN
2026-02-18,RAND_TOP5,UP,JINDALPOLY.NS,0.8187,0.75,HIGH,0.9008,10.0124,1,0,TRAIN
2026-02-18,RAND_TOP5,UP,GRSE.NS,0.7629,0.75,HIGH,-2.2673,-2.3591,0,0,TRAIN
2026-02-19,KNOW_TOP5,UP,NATCOPHARM.NS,0.9117,1.0,HIGH,0.3828,6.3661,1,0,TRAIN
2026-02-19,KNOW_TOP5,UP,RBLBANK.NS,0.765,1.0,HIGH,-1.0675,-1.9696,0,0,TRAIN
2026-02-19,KNOW_TOP5,UP,OIL.NS,0.8396,0.875,HIGH,-0.2412,-0.944,0,0,TRAIN
2026-02-19,KNOW_TOP5,UP,JINDALPOLY.NS,0.7917,0.875,HIGH,0.5849,13.4325,1,0,TRAIN
2026-02-19,KNOW_TOP5,UP,BANKBARODA.NS,0.7655,0.875,HIGH,1.5109,2.8412,1,0,TRAIN
2026-02-19,V3_TOP5,UP,NATCOPHARM.NS,0.9117,1.0,HIGH,0.3828,6.3661,1,0,TRAIN
2026-02-19,V3_TOP5,UP,AUROPHARMA.NS,0.8803,0.75,HIGH,-1.0756,-0.5976,0,0,TRAIN
2026-02-19,V3_TOP5,UP,GALAXYSURF.NS,0.8687,0.5,MEDIUM,-0.5547,1.6328,0,0,TRAIN
2026-02-19,V3_TOP5,UP,RATNAMANI.NS,0.8439,0.75,HIGH,1.1305,0.4199,1,0,TRAIN
2026-02-19,V3_TOP5,UP,OIL.NS,0.8396,0.875,HIGH,-0.2412,-0.944,0,0,TRAIN
2026-02-19,RAND_TOP5,UP,RATNAMANI.NS,0.8439,0.75,HIGH,1.1305,0.4199,1,0,TRAIN
2026-02-19,RAND_TOP5,UP,NATCOPHARM.NS,0.9117,1.0,HIGH,0.3828,6.3661,1,0,TRAIN
2026-02-19,RAND_TOP5,UP,JINDALPOLY.NS,0.7917,0.875,HIGH,0.5849,13.4325,1,0,TRAIN
2026-02-19,RAND_TOP5,UP,COCHINSHIP.NS,0.7927,0.75,HIGH,-0.3022,-2.1219,0,0,TRAIN
2026-02-19,RAND_TOP5,UP,M&MFIN.NS,0.7566,0.75,HIGH,-1.3838,-3.8877,0,0,TRAIN
2026-02-20,KNOW_TOP5,UP,CENTUM.NS,0.9857,1.0,HIGH,5.1282,5.5687,1,1,VAL
2026-02-20,KNOW_TOP5,UP,DATAPATTNS.NS,0.9488,1.0,HIGH,2.5732,2.8815,1,1,VAL
2026-02-20,KNOW_TOP5,UP,GRANULES.NS,0.8441,1.0,HIGH,0.0334,0.1502,1,0,VAL
2026-02-20,KNOW_TOP5,UP,TORNTPOWER.NS,0.8333,1.0,HIGH,0.5103,2.4271,1,0,VAL
2026-02-20,KNOW_TOP5,UP,PNB.NS,0.8155,1.0,HIGH,0.5247,0.7331,1,0,VAL
2026-02-20,V3_TOP5,UP,CENTUM.NS,0.9857,1.0,HIGH,5.1282,5.5687,1,1,VAL
2026-02-20,V3_TOP5,UP,DATAPATTNS.NS,0.9488,1.0,HIGH,2.5732,2.8815,1,1,VAL
2026-02-20,V3_TOP5,UP,INTELLECT.NS,0.8914,0.625,HIGH,-0.3976,-2.3005,0,0,VAL
2026-02-20,V3_TOP5,UP,OIL.NS,0.8783,0.625,HIGH,-0.3785,-1.1145,0,0,VAL
2026-02-20,V3_TOP5,UP,BDL.NS,0.8451,0.625,HIGH,-2.6557,-5.3114,0,0,VAL
2026-02-20,RAND_TOP5,UP,OIL.NS,0.8783,0.625,HIGH,-0.3785,-1.1145,0,0,VAL
2026-02-20,RAND_TOP5,UP,CENTUM.NS,0.9857,1.0,HIGH,5.1282,5.5687,1,1,VAL
2026-02-20,RAND_TOP5,UP,CANBK.NS,0.8148,1.0,HIGH,1.4856,3.1009,1,0,VAL
2026-02-20,RAND_TOP5,UP,PNB.NS,0.8155,1.0,HIGH,0.5247,0.7331,1,0,VAL
2026-02-20,RAND_TOP5,UP,IRCTC.NS,0.7411,1.0,HIGH,-0.9066,-6.1057,0,0,VAL
2026-02-23,KNOW_TOP5,UP,CENTUM.NS,0.9843,1.0,HIGH,4.0027,0.2245,1,1,VAL
2026-02-23,KNOW_TOP5,UP,JYOTHYLAB.NS,0.8457,1.0,HIGH,1.5484,0.9965,1,0,VAL
2026-02-23,KNOW_TOP5,UP,FINEORG.NS,0.8072,1.0,HIGH,4.837,1.3297,1,1,VAL
2026-02-23,KNOW_TOP5,UP,UNIONBANK.NS,0.8058,1.0,HIGH,1.4359,1.9011,1,0,VAL
2026-02-23,KNOW_TOP5,UP,PNB.NS,0.7957,1.0,HIGH,0.5834,0.1612,1,0,VAL
2026-02-23,V3_TOP5,UP,CENTUM.NS,0.9843,1.0,HIGH,4.0027,0.2245,1,1,VAL
2026-02-23,V3_TOP5,UP,JINDALPOLY.NS,0.9623,0.75,HIGH,4.0376,12.1224,1,1,VAL
2026-02-23,V3_TOP5,UP,DATAPATTNS.NS,0.8947,0.875,HIGH,1.1857,5.9515,1,0,VAL
2026-02-23,V3_TOP5,UP,STLTECH.NS,0.8599,0.625,HIGH,-1.4857,-1.8258,0,0,VAL
2026-02-23,V3_TOP5,UP,JYOTHYLAB.NS,0.8457,1.0,HIGH,1.5484,0.9965,1,0,VAL
2026-02-23,RAND_TOP5,UP,STLTECH.NS,0.8599,0.625,HIGH,-1.4857,-1.8258,0,0,VAL
2026-02-23,RAND_TOP5,UP,CENTUM.NS,0.9843,1.0,HIGH,4.0027,0.2245,1,1,VAL
2026-02-23,RAND_TOP5,UP,RATNAMANI.NS,0.8283,0.875,HIGH,-2.585,-7.3907,0,0,VAL
2026-02-23,RAND_TOP5,UP,INTELLECT.NS,0.8331,0.5,MEDIUM,-0.6273,-0.0998,0,0,VAL
2026-02-23,RAND_TOP5,UP,GRANULES.NS,0.7548,0.75,HIGH,0.0584,-1.3767,1,0,VAL
2026-02-24,KNOW_TOP5,UP,NATCOPHARM.NS,0.8927,1.0,HIGH,3.5297,4.6198,1,1,VAL
2026-02-24,KNOW_TOP5,UP,MGL.NS,0.8925,1.0,HIGH,0.6706,2.2464,1,0,VAL
2026-02-24,KNOW_TOP5,UP,ENDURANCE.NS,0.8893,1.0,HIGH,-0.3426,-0.8678,0,0,VAL
2026-02-24,KNOW_TOP5,UP,FINEORG.NS,0.8845,1.0,HIGH,0.2299,-3.3249,1,0,VAL
2026-02-24,KNOW_TOP5,UP,JYOTHYLAB.NS,0.8558,1.0,HIGH,1.5287,-0.9032,1,0,VAL
2026-02-24,V3_TOP5,UP,CENTUM.NS,0.9682,0.875,HIGH,-3.4458,-4.3126,0,0,VAL
2026-02-24,V3_TOP5,UP,NATCOPHARM.NS,0.8927,1.0,HIGH,3.5297,4.6198,1,1,VAL
2026-02-24,V3_TOP5,UP,MGL.NS,0.8925,1.0,HIGH,0.6706,2.2464,1,0,VAL
2026-02-24,V3_TOP5,UP,ENDURANCE.NS,0.8893,1.0,HIGH,-0.3426,-0.8678,0,0,VAL
2026-02-24,V3_TOP5,UP,FINEORG.NS,0.8845,1.0,HIGH,0.2299,-3.3249,1,0,VAL
2026-02-24,RAND_TOP5,UP,ENDURANCE.NS,0.8893,1.0,HIGH,-0.3426,-0.8678,0,0,VAL
2026-02-24,RAND_TOP5,UP,CENTUM.NS,0.9682,0.875,HIGH,-3.4458,-4.3126,0,0,VAL
2026-02-24,RAND_TOP5,UP,JINDALPOLY.NS,0.8371,0.625,HIGH,15.4424,11.5162,1,1,VAL
2026-02-24,RAND_TOP5,UP,JYOTHYLAB.NS,0.8558,1.0,HIGH,1.5287,-0.9032,1,0,VAL
2026-02-24,RAND_TOP5,UP,UNIONBANK.NS,0.7405,0.875,HIGH,-0.658,0.8225,0,0,VAL
2026-02-25,KNOW_TOP5,UP,VEDL.NS,0.8547,1.0,HIGH,1.3259,-0.6114,1,0,VAL
2026-02-25,KNOW_TOP5,UP,AUROPHARMA.NS,0.8424,1.0,HIGH,0.7594,-0.0908,1,0,VAL
2026-02-25,KNOW_TOP5,UP,SAIL.NS,0.8338,1.0,HIGH,0.3517,0.4002,1,0,VAL
2026-02-25,KNOW_TOP5,UP,KEI.NS,0.7912,1.0,HIGH,1.3167,5.2994,1,0,VAL
2026-02-25,KNOW_TOP5,UP,LAURUSLABS.NS,0.7662,1.0,HIGH,1.5237,-1.0545,1,0,VAL
2026-02-25,V3_TOP5,UP,JINDALPOLY.NS,0.9951,0.75,HIGH,-6.6452,-1.677,0,0,VAL
2026-02-25,V3_TOP5,UP,NATCOPHARM.NS,0.9262,0.75,HIGH,-0.6185,-2.2439,0,0,VAL
2026-02-25,V3_TOP5,UP,CENTUM.NS,0.9064,0.75,HIGH,-0.1937,0.9835,0,0,VAL
2026-02-25,V3_TOP5,UP,ENDURANCE.NS,0.8598,0.75,HIGH,-1.1436,-0.811,0,0,VAL
2026-02-25,V3_TOP5,UP,VEDL.NS,0.8547,1.0,HIGH,1.3259,-0.6114,1,0,VAL
2026-02-25,RAND_TOP5,UP,ENDURANCE.NS,0.8598,0.75,HIGH,-1.1436,-0.811,0,0,VAL
2026-02-25,RAND_TOP5,UP,JINDALPOLY.NS,0.9951,0.75,HIGH,-6.6452,-1.677,0,0,VAL
2026-02-25,RAND_TOP5,UP,FINEORG.NS,0.8319,0.75,HIGH,-3.5671,-8.5246,0,0,VAL
2026-02-25,RAND_TOP5,UP,SAIL.NS,0.8338,1.0,HIGH,0.3517,0.4002,1,0,VAL
2026-02-25,RAND_TOP5,UP,HEROMOTOCO.NS,0.7502,1.0,HIGH,0.8627,-2.5447,1,0,VAL
2026-02-26,KNOW_TOP5,UP,TEJASNET.NS,0.975,1.0,HIGH,17.464,34.6584,1,1,VAL
2026-02-26,KNOW_TOP5,UP,TIINDIA.NS,0.8463,1.0,HIGH,1.2168,1.8674,1,0,VAL
2026-02-26,KNOW_TOP5,UP,LAURUSLABS.NS,0.8343,1.0,HIGH,-1.5511,-5.6875,0,0,VAL
2026-02-26,KNOW_TOP5,UP,WELCORP.NS,0.7995,1.0,HIGH,0.0424,-3.5762,1,0,VAL
2026-02-26,KNOW_TOP5,UP,UNIONBANK.NS,0.7556,1.0,HIGH,0.3622,-5.1652,1,0,VAL
2026-02-26,V3_TOP5,UP,JINDALPOLY.NS,0.9868,0.625,HIGH,3.4752,11.584,1,1,VAL
2026-02-26,V3_TOP5,UP,TEJASNET.NS,0.975,1.0,HIGH,17.464,34.6584,1,1,VAL
2026-02-26,V3_TOP5,UP,DATAPATTNS.NS,0.9397,0.875,HIGH,-1.0297,-3.6164,0,0,VAL
2026-02-26,V3_TOP5,UP,TIINDIA.NS,0.8463,1.0,HIGH,1.2168,1.8674,1,0,VAL
2026-02-26,V3_TOP5,UP,LAURUSLABS.NS,0.8343,1.0,HIGH,-1.5511,-5.6875,0,0,VAL
2026-02-26,RAND_TOP5,UP,TIINDIA.NS,0.8463,1.0,HIGH,1.2168,1.8674,1,0,VAL
2026-02-26,RAND_TOP5,UP,JINDALPOLY.NS,0.9868,0.625,HIGH,3.4752,11.584,1,1,VAL
2026-02-26,RAND_TOP5,UP,WELCORP.NS,0.7995,1.0,HIGH,0.0424,-3.5762,1,0,VAL
2026-02-26,RAND_TOP5,UP,ENDURANCE.NS,0.7998,0.75,HIGH,0.6238,-5.3002,1,0,VAL
2026-02-26,RAND_TOP5,UP,UNIONBANK.NS,0.7556,1.0,HIGH,0.3622,-5.1652,1,0,VAL
2026-02-27,KNOW_TOP5,UP,MGL.NS,0.8144,1.0,HIGH,-1.0248,-10.1082,0,0,VAL
2026-02-27,KNOW_TOP5,UP,TIINDIA.NS,0.8103,1.0,HIGH,3.058,1.0351,1,1,VAL
2026-02-27,KNOW_TOP5,UP,WELCORP.NS,0.7635,1.0,HIGH,-0.9209,-0.3938,0,0,VAL
2026-02-27,KNOW_TOP5,UP,LTTS.NS,0.8897,0.875,HIGH,-1.9702,-6.1183,0,0,VAL
2026-02-27,KNOW_TOP5,UP,JPPOWER.NS,0.851,0.875,HIGH,-5.1148,-9.0492,0,0,VAL
2026-02-27,V3_TOP5,UP,TEJASNET.NS,0.9856,0.75,HIGH,11.208,12.9746,1,1,VAL
2026-02-27,V3_TOP5,UP,JINDALPOLY.NS,0.9584,0.75,HIGH,1.7847,19.7372,1,0,VAL
2026-02-27,V3_TOP5,UP,LTTS.NS,0.8897,0.875,HIGH,-1.9702,-6.1183,0,0,VAL
2026-02-27,V3_TOP5,UP,JPPOWER.NS,0.851,0.875,HIGH,-5.1148,-9.0492,0,0,VAL
2026-02-27,V3_TOP5,UP,OFSS.NS,0.8236,0.75,HIGH,-1.2118,-2.0557,0,0,VAL
2026-02-27,RAND_TOP5,UP,JPPOWER.NS,0.851,0.875,HIGH,-5.1148,-9.0492,0,0,VAL
2026-02-27,RAND_TOP5,UP,TEJASNET.NS,0.9856,0.75,HIGH,11.208,12.9746,1,1,VAL
2026-02-27,RAND_TOP5,UP,DATAPATTNS.NS,0.7983,0.375,MEDIUM,-0.1838,4.6415,0,0,VAL
2026-02-27,RAND_TOP5,UP,ENDURANCE.NS,0.8055,0.75,HIGH,-0.2855,-5.7369,0,0,VAL
2026-02-27,RAND_TOP5,UP,AUROPHARMA.NS,0.7548,0.875,HIGH,-0.8194,0.4179,0,0,VAL
2026-03-02,KNOW_TOP5,UP,IDEAFORGE.NS,0.9629,1.0,HIGH,2.7872,-0.034,1,1,VAL
2026-03-02,KNOW_TOP5,UP,PARAS.NS,0.8631,1.0,HIGH,7.483,11.7016,1,1,VAL
2026-03-02,KNOW_TOP5,UP,SOLARINDS.NS,0.7939,1.0,HIGH,3.8173,8.3137,1,1,VAL
2026-03-02,KNOW_TOP5,UP,ONGC.NS,0.7687,1.0,HIGH,-1.8604,-1.1517,0,0,VAL
2026-03-02,KNOW_TOP5,UP,OIL.NS,0.8532,0.875,HIGH,0.8298,-0.7274,1,0,VAL
2026-03-02,V3_TOP5,UP,TEJASNET.NS,0.9896,0.75,HIGH,3.0844,-4.0541,1,1,VAL
2026-03-02,V3_TOP5,UP,IDEAFORGE.NS,0.9629,1.0,HIGH,2.7872,-0.034,1,1,VAL
2026-03-02,V3_TOP5,UP,TIINDIA.NS,0.9131,0.75,HIGH,-2.3435,-4.0422,0,0,VAL
2026-03-02,V3_TOP5,UP,PARAS.NS,0.8631,1.0,HIGH,7.483,11.7016,1,1,VAL
2026-03-02,V3_TOP5,UP,KEI.NS,0.857,0.75,HIGH,-4.3604,-5.4745,0,0,VAL
2026-03-02,RAND_TOP5,UP,PARAS.NS,0.8631,1.0,HIGH,7.483,11.7016,1,1,VAL
2026-03-02,RAND_TOP5,UP,TEJASNET.NS,0.9896,0.75,HIGH,3.0844,-4.0541,1,1,VAL
2026-03-02,RAND_TOP5,UP,LAURUSLABS.NS,0.8255,0.875,HIGH,-3.23,-3.6432,0,0,VAL
2026-03-02,RAND_TOP5,UP,JINDALPOLY.NS,0.8328,0.5,MEDIUM,5.9456,22.4755,1,1,VAL
2026-03-02,RAND_TOP5,UP,ONGC.NS,0.7687,1.0,HIGH,-1.8604,-1.1517,0,0,VAL
2026-03-04,KNOW_TOP5,UP,IDEAFORGE.NS,0.9629,1.0,HIGH,-3.9242,-1.1905,0,0,VAL
2026-03-04,KNOW_TOP5,UP,PARAS.NS,0.9165,1.0,HIGH,-0.5409,-0.3467,0,0,VAL
2026-03-04,KNOW_TOP5,UP,NATIONALUM.NS,0.8755,1.0,HIGH,6.0107,3.909,1,1,VAL
2026-03-04,KNOW_TOP5,UP,OIL.NS,0.8692,1.0,HIGH,-2.6417,-3.668,0,0,VAL
2026-03-04,KNOW_TOP5,UP,SOLARINDS.NS,0.8148,1.0,HIGH,1.0191,3.1261,1,0,VAL
2026-03-04,V3_TOP5,UP,TEJASNET.NS,0.9898,0.75,HIGH,-1.451,-14.7203,0,0,VAL
2026-03-04,V3_TOP5,UP,IDEAFORGE.NS,0.9629,1.0,HIGH,-3.9242,-1.1905,0,0,VAL
2026-03-04,V3_TOP5,UP,PARAS.NS,0.9165,1.0,HIGH,-0.5409,-0.3467,0,0,VAL
2026-03-04,V3_TOP5,UP,JINDALPOLY.NS,0.8927,0.625,HIGH,11.0359,22.2974,1,1,VAL
2026-03-04,V3_TOP5,UP,NATIONALUM.NS,0.8755,1.0,HIGH,6.0107,3.909,1,1,VAL
2026-03-04,RAND_TOP5,UP,JINDALPOLY.NS,0.8927,0.625,HIGH,11.0359,22.2974,1,1,VAL
2026-03-04,RAND_TOP5,UP,TEJASNET.NS,0.9898,0.75,HIGH,-1.451,-14.7203,0,0,VAL
2026-03-04,RAND_TOP5,UP,KEI.NS,0.8022,0.375,MEDIUM,-1.1749,-3.806,0,0,VAL
2026-03-04,RAND_TOP5,UP,WELCORP.NS,0.8029,0.625,HIGH,3.3442,-1.9424,1,1,VAL
2026-03-04,RAND_TOP5,UP,SHYAMMETL.NS,0.7374,0.375,MEDIUM,-0.739,-5.0807,0,0,VAL
2026-03-05,KNOW_TOP5,UP,NATIONALUM.NS,0.9092,1.0,HIGH,0.0505,-1.8184,1,0,VAL
2026-03-05,KNOW_TOP5,UP,MAZDOCK.NS,0.8944,1.0,HIGH,5.0754,5.509,1,1,VAL
2026-03-05,KNOW_TOP5,UP,CLEAN.NS,0.8512,1.0,HIGH,-2.2385,-2.9437,0,0,VAL
2026-03-05,KNOW_TOP5,UP,NAVINFLUOR.NS,0.8297,1.0,HIGH,1.0377,0.5458,1,0,VAL
2026-03-05,KNOW_TOP5,UP,BEL.NS,0.7877,1.0,HIGH,1.837,0.7283,1,0,VAL
2026-03-05,V3_TOP5,UP,TEJASNET.NS,0.9761,0.625,HIGH,-5.5544,-5.6864,0,0,VAL
2026-03-05,V3_TOP5,UP,PARAS.NS,0.9519,0.875,HIGH,4.49,-1.9522,1,1,VAL
2026-03-05,V3_TOP5,UP,DATAPATTNS.NS,0.9464,0.75,HIGH,3.9295,2.4589,1,1,VAL
2026-03-05,V3_TOP5,UP,NATIONALUM.NS,0.9092,1.0,HIGH,0.0505,-1.8184,1,0,VAL
2026-03-05,V3_TOP5,UP,MAZDOCK.NS,0.8944,1.0,HIGH,5.0754,5.509,1,1,VAL
2026-03-05,RAND_TOP5,UP,NATIONALUM.NS,0.9092,1.0,HIGH,0.0505,-1.8184,1,0,VAL
2026-03-05,RAND_TOP5,UP,TEJASNET.NS,0.9761,0.625,HIGH,-5.5544,-5.6864,0,0,VAL
2026-03-05,RAND_TOP5,UP,CLEAN.NS,0.8512,1.0,HIGH,-2.2385,-2.9437,0,0,VAL
2026-03-05,RAND_TOP5,UP,STLTECH.NS,0.8742,0.625,HIGH,4.4776,3.8091,1,1,VAL
2026-03-05,RAND_TOP5,UP,BSE.NS,0.7995,0.75,HIGH,-0.3549,3.5924,0,0,VAL
2026-03-06,KNOW_TOP5,UP,MAZDOCK.NS,0.9279,1.0,HIGH,-3.4346,-1.4483,0,0,VAL
2026-03-06,KNOW_TOP5,UP,BDL.NS,0.8934,1.0,HIGH,-1.5626,0.2432,0,0,VAL
2026-03-06,KNOW_TOP5,UP,GRSE.NS,0.8934,1.0,HIGH,-2.0648,-2.9367,0,0,VAL
2026-03-06,KNOW_TOP5,UP,NATIONALUM.NS,0.8536,1.0,HIGH,-2.0321,0.4039,0,0,VAL
2026-03-06,KNOW_TOP5,UP,RADICO.NS,0.8291,1.0,HIGH,-0.553,4.5936,0,0,VAL
2026-03-06,V3_TOP5,UP,JINDALPOLY.NS,0.9677,0.75,HIGH,5.7916,17.5376,1,1,VAL
2026-03-06,V3_TOP5,UP,PARAS.NS,0.9619,0.75,HIGH,-4.1102,-9.1479,0,0,VAL
2026-03-06,V3_TOP5,UP,MRPL.NS,0.9328,0.75,HIGH,-7.9981,-9.5038,0,0,VAL
2026-03-06,V3_TOP5,UP,MAZDOCK.NS,0.9279,1.0,HIGH,-3.4346,-1.4483,0,0,VAL
2026-03-06,V3_TOP5,UP,DATAPATTNS.NS,0.9041,0.625,HIGH,0.0573,-3.0935,1,0,VAL
2026-03-06,RAND_TOP5,UP,MAZDOCK.NS,0.9279,1.0,HIGH,-3.4346,-1.4483,0,0,VAL
2026-03-06,RAND_TOP5,UP,JINDALPOLY.NS,0.9677,0.75,HIGH,5.7916,17.5376,1,1,VAL
2026-03-06,RAND_TOP5,UP,TEJASNET.NS,0.8675,0.5,MEDIUM,-8.3754,1.1504,0,0,VAL
2026-03-06,RAND_TOP5,UP,IDEAFORGE.NS,0.8694,0.625,HIGH,1.5981,-1.8248,1,0,VAL
2026-03-06,RAND_TOP5,UP,MIDHANI.NS,0.8277,0.625,HIGH,-4.4353,-4.7612,0,0,VAL
2026-03-09,KNOW_TOP5,UP,NATIONALUM.NS,0.8716,1.0,HIGH,0.1675,5.4239,1,0,VAL
2026-03-09,KNOW_TOP5,UP,SOLARINDS.NS,0.8357,1.0,HIGH,-1.716,-3.018,0,0,VAL
2026-03-09,KNOW_TOP5,UP,INDIAMART.NS,0.7466,1.0,HIGH,-0.1786,-3.8104,0,0,VAL
2026-03-09,KNOW_TOP5,UP,MAZDOCK.NS,0.9284,0.875,HIGH,3.9841,2.3586,1,1,VAL
2026-03-09,KNOW_TOP5,UP,BDL.NS,0.849,0.875,HIGH,3.6615,1.0408,1,1,VAL
2026-03-09,V3_TOP5,UP,JINDALPOLY.NS,0.9774,0.75,HIGH,6.5018,15.5564,1,1,VAL
2026-03-09,V3_TOP5,UP,MAZDOCK.NS,0.9284,0.875,HIGH,3.9841,2.3586,1,1,VAL
2026-03-09,V3_TOP5,UP,DATAPATTNS.NS,0.9277,0.75,HIGH,-1.4714,-4.6147,0,0,VAL
2026-03-09,V3_TOP5,UP,PARAS.NS,0.9163,0.75,HIGH,-2.1432,-6.9237,0,0,VAL
2026-03-09,V3_TOP5,UP,IDEAFORGE.NS,0.8961,0.75,HIGH,-0.9817,-4.9197,0,0,VAL
