trading_date,symbol,direction,v3_score,knowledge_score,knowledge_confidence,conflict_type,t1_ret_pct,v3_favorable,knowledge_favorable,split
2026-06-22,OLECTRA.NS,UP,0.9222,0.5,MEDIUM,ALIGNED,-1.4246,False,False,OOS
2026-06-22,ZYDUSWELL.NS,UP,0.9205,1.0,HIGH,ALIGNED,-1.1835,False,False,OOS
2026-06-22,TATACOMM.NS,UP,0.9128,0.875,HIGH,ALIGNED,-1.8674,False,False,OOS
2026-06-22,HFCL.NS,UP,0.8937,0.625,HIGH,ALIGNED,-3.4231,False,False,OOS
2026-06-22,PARAS.NS,UP,0.8872,0.5,MEDIUM,ALIGNED,-3.3252,False,False,OOS
2026-06-22,RAJESHEXPO.NS,UP,0.8795,0.875,HIGH,ALIGNED,4.9912,True,True,OOS
2026-06-22,GRSE.NS,UP,0.8703,1.0,HIGH,ALIGNED,-2.0415,False,False,OOS
2026-06-22,COFORGE.NS,UP,0.8568,0.875,HIGH,ALIGNED,-0.182,False,False,OOS
2026-06-22,BDL.NS,UP,0.8483,1.0,HIGH,ALIGNED,-1.1445,False,False,OOS
2026-06-22,COCHINSHIP.NS,UP,0.8256,0.75,HIGH,ALIGNED,0.4877,True,True,OOS
2026-06-22,DEEPAKFERT.NS,UP,0.8159,0.75,HIGH,ALIGNED,-1.2293,False,False,OOS
2026-06-22,GALAXYSURF.NS,UP,0.8126,0.75,HIGH,ALIGNED,-1.1755,False,False,OOS
2026-06-22,DATAPATTNS.NS,UP,0.8072,0.875,HIGH,ALIGNED,-0.7234,False,False,OOS
2026-06-22,AMBER.NS,UP,0.8007,0.875,HIGH,ALIGNED,-1.4988,False,False,OOS
2026-06-22,POLICYBZR.NS,UP,0.7983,0.875,HIGH,ALIGNED,-2.7804,False,False,OOS
2026-06-22,ONMOBILE.NS,UP,0.7952,0.75,HIGH,ALIGNED,0.7296,True,True,OOS
2026-06-22,SOLARINDS.NS,UP,0.7843,0.875,HIGH,ALIGNED,-1.1605,False,False,OOS
2026-06-22,FINEORG.NS,UP,0.7836,0.875,HIGH,ALIGNED,-1.9928,False,False,OOS
2026-06-23,NOCIL.NS,UP,0.9722,1.0,HIGH,ALIGNED,-3.1433,False,False,OOS
2026-06-23,BASF.NS,UP,0.9171,1.0,HIGH,ALIGNED,0.3497,True,True,OOS
2026-06-23,ZYDUSWELL.NS,UP,0.8681,0.875,HIGH,ALIGNED,-0.877,False,False,OOS
2026-06-23,BDL.NS,UP,0.856,0.875,HIGH,ALIGNED,-0.5106,False,False,OOS
2026-06-23,LAURUSLABS.NS,UP,0.8553,0.875,HIGH,ALIGNED,-1.8096,False,False,OOS
2026-06-23,TATACOMM.NS,UP,0.8473,0.75,HIGH,ALIGNED,0.262,True,True,OOS
2026-06-23,COCHINSHIP.NS,UP,0.8348,1.0,HIGH,ALIGNED,0.2359,True,True,OOS
2026-06-23,DATAPATTNS.NS,UP,0.8287,0.875,HIGH,ALIGNED,-4.3656,False,False,OOS
2026-06-23,SOLARINDS.NS,UP,0.8285,0.75,HIGH,ALIGNED,-1.9916,False,False,OOS
2026-06-23,BATAINDIA.NS,UP,0.8266,0.625,HIGH,ALIGNED,-2.5487,False,False,OOS
2026-06-23,OLECTRA.NS,UP,0.8254,0.625,HIGH,ALIGNED,-0.626,False,False,OOS
2026-06-23,GRANULES.NS,UP,0.8188,0.875,HIGH,ALIGNED,-2.1764,False,False,OOS
2026-06-23,AUROPHARMA.NS,UP,0.8176,1.0,HIGH,ALIGNED,-0.2346,False,False,OOS
2026-06-23,PARAS.NS,UP,0.8169,0.5,MEDIUM,ALIGNED,-3.3421,False,False,OOS
2026-06-23,RAJESHEXPO.NS,UP,0.8027,0.875,HIGH,ALIGNED,-4.9958,False,False,OOS
2026-06-23,NATCOPHARM.NS,UP,0.7964,0.625,HIGH,ALIGNED,0.0784,True,True,OOS
2026-06-23,ERIS.NS,UP,0.7961,1.0,HIGH,ALIGNED,0.3696,True,True,OOS
2026-06-23,GRSE.NS,UP,0.7935,0.625,HIGH,ALIGNED,-0.6959,False,False,OOS
2026-06-23,HFCL.NS,UP,0.7918,0.75,HIGH,ALIGNED,1.226,True,True,OOS
2026-06-23,BHARATFORG.NS,UP,0.7816,0.75,HIGH,ALIGNED,-1.3706,False,False,OOS
2026-06-24,TATACOMM.NS,UP,0.9466,1.0,HIGH,ALIGNED,-1.8043,False,False,OOS
2026-06-24,GALAXYSURF.NS,UP,0.9208,0.625,HIGH,ALIGNED,0.3891,True,True,OOS
2026-06-24,OFSS.NS,UP,0.9063,1.0,HIGH,ALIGNED,4.8335,True,True,OOS
2026-06-24,ONMOBILE.NS,UP,0.8937,1.0,HIGH,ALIGNED,1.9468,True,True,OOS
2026-06-24,NOCIL.NS,UP,0.8802,0.75,HIGH,ALIGNED,-0.8072,False,False,OOS
2026-06-24,RAJESHEXPO.NS,UP,0.8722,0.75,HIGH,ALIGNED,-4.9941,False,False,OOS
2026-06-24,BASF.NS,UP,0.858,1.0,HIGH,ALIGNED,-2.8333,False,False,OOS
2026-06-24,FINEORG.NS,UP,0.8565,0.625,HIGH,ALIGNED,-0.6546,False,False,OOS
2026-06-24,OLECTRA.NS,UP,0.8425,0.5,MEDIUM,ALIGNED,0.0871,True,True,OOS
2026-06-24,LAURUSLABS.NS,UP,0.8367,0.875,HIGH,ALIGNED,-0.2888,False,False,OOS
2026-06-24,ZYDUSWELL.NS,UP,0.8329,0.75,HIGH,ALIGNED,-1.4176,False,False,OOS
2026-06-24,M&MFIN.NS,UP,0.794,0.875,HIGH,ALIGNED,5.6941,True,True,OOS
2026-06-24,BATAINDIA.NS,UP,0.7886,0.5,MEDIUM,ALIGNED,0.014,True,True,OOS
2026-06-24,DEEPAKNTR.NS,UP,0.7713,0.75,HIGH,ALIGNED,-1.3858,False,False,OOS
2026-06-24,BDL.NS,UP,0.7693,0.75,HIGH,ALIGNED,-1.0914,False,False,OOS
2026-06-24,ENDURANCE.NS,UP,0.7638,0.875,HIGH,ALIGNED,-0.4206,False,False,OOS
2026-06-24,CHOLAFIN.NS,UP,0.742,0.625,HIGH,ALIGNED,0.3514,True,True,OOS
2026-06-24,NAVINFLUOR.NS,UP,0.7365,0.75,HIGH,ALIGNED,-1.1626,False,False,OOS
2026-06-24,SUNDRMFAST.NS,UP,0.7345,0.75,HIGH,ALIGNED,3.0333,True,True,OOS
2026-06-24,EXIDEIND.NS,UP,0.7331,1.0,HIGH,ALIGNED,-2.428,False,False,OOS
2026-06-25,OFSS.NS,UP,0.9192,0.75,HIGH,ALIGNED,0.0,False,False,OOS
2026-06-25,ONMOBILE.NS,UP,0.9092,0.625,HIGH,ALIGNED,0.0,False,False,OOS
2026-06-25,M&MFIN.NS,UP,0.9058,1.0,HIGH,ALIGNED,0.0,False,False,OOS
2026-06-25,MOTHERSON.NS,UP,0.8624,1.0,HIGH,ALIGNED,0.0,False,False,OOS
2026-06-25,WELCORP.NS,UP,0.8624,1.0,HIGH,ALIGNED,0.0,False,False,OOS
2026-06-25,ZYDUSWELL.NS,UP,0.8437,0.75,HIGH,ALIGNED,0.0,False,False,OOS
2026-06-25,TATACHEM.NS,UP,0.8255,1.0,HIGH,ALIGNED,0.0,False,False,OOS
2026-06-25,SUNDRMFAST.NS,UP,0.8136,0.75,HIGH,ALIGNED,0.0,False,False,OOS
2026-06-25,NOCIL.NS,UP,0.8029,0.5,MEDIUM,ALIGNED,0.0,False,False,OOS
2026-06-25,BASF.NS,UP,0.7998,0.625,HIGH,ALIGNED,0.0,False,False,OOS
2026-06-25,AUROPHARMA.NS,UP,0.7852,1.0,HIGH,ALIGNED,0.0,False,False,OOS
2026-06-25,GALAXYSURF.NS,UP,0.7799,0.625,HIGH,ALIGNED,0.0,False,False,OOS
2026-06-25,CENTUM.NS,UP,0.7731,0.5,MEDIUM,ALIGNED,0.0,False,False,OOS
2026-06-25,PNBHOUSING.NS,UP,0.766,0.875,HIGH,ALIGNED,0.0,False,False,OOS
2026-06-25,BHARATFORG.NS,UP,0.7602,0.625,HIGH,ALIGNED,0.0,False,False,OOS
2026-06-25,ENDURANCE.NS,UP,0.7539,0.875,HIGH,ALIGNED,0.0,False,False,OOS
2026-06-25,LAURUSLABS.NS,UP,0.7515,0.875,HIGH,ALIGNED,0.0,False,False,OOS
2026-06-25,TATACOMM.NS,UP,0.7425,0.5,MEDIUM,ALIGNED,0.0,False,False,OOS
2026-06-25,EXIDEIND.NS,UP,0.742,0.75,HIGH,ALIGNED,0.0,False,False,OOS
2026-06-25,DEEPAKFERT.NS,UP,0.7342,0.625,HIGH,ALIGNED,0.0,False,False,OOS
2026-06-29,ONMOBILE.NS,UP,0.9555,0.75,HIGH,ALIGNED,2.0425,True,True,OOS
2026-06-29,M&MFIN.NS,UP,0.9428,0.875,HIGH,ALIGNED,0.1268,True,True,OOS
2026-06-29,ZYDUSWELL.NS,UP,0.9195,0.75,HIGH,ALIGNED,1.0449,True,True,OOS
2026-06-29,AJANTPHARM.NS,UP,0.8935,1.0,HIGH,ALIGNED,1.1376,True,True,OOS
2026-06-29,WELCORP.NS,UP,0.8661,0.875,HIGH,ALIGNED,0.7347,True,True,OOS
2026-06-29,LAURUSLABS.NS,UP,0.8522,1.0,HIGH,ALIGNED,1.1398,True,True,OOS
2026-06-29,MOTHERSON.NS,UP,0.8457,0.875,HIGH,ALIGNED,-1.6273,False,False,OOS
2026-06-29,OFSS.NS,UP,0.8341,0.875,HIGH,ALIGNED,-0.9104,False,False,OOS
2026-06-29,BHARATFORG.NS,UP,0.8207,0.625,HIGH,ALIGNED,-1.2345,False,False,OOS
2026-06-29,GRANULES.NS,UP,0.8091,0.875,HIGH,ALIGNED,2.3213,True,True,OOS
2026-06-29,SAIL.NS,UP,0.8002,0.75,HIGH,ALIGNED,-0.993,False,False,OOS
2026-06-29,SHRIRAMFIN.NS,UP,0.799,1.0,HIGH,ALIGNED,0.92,True,True,OOS
2026-06-29,SUNDRMFAST.NS,UP,0.793,0.625,HIGH,ALIGNED,0.576,True,True,OOS
2026-06-29,TORNTPHARM.NS,UP,0.7913,1.0,HIGH,ALIGNED,-0.8051,False,False,OOS
2026-06-29,CHOLAFIN.NS,UP,0.7685,0.5,MEDIUM,ALIGNED,0.8906,True,True,OOS
2026-06-29,DRREDDY.NS,UP,0.7632,0.75,HIGH,ALIGNED,-1.352,False,False,OOS
2026-06-29,ASHOKLEY.NS,UP,0.7627,0.875,HIGH,ALIGNED,0.2161,True,True,OOS
2026-06-29,NATCOPHARM.NS,UP,0.7502,0.625,HIGH,ALIGNED,1.2833,True,True,OOS
2026-06-29,LICHSGFIN.NS,UP,0.7397,1.0,HIGH,ALIGNED,0.5796,True,True,OOS
2026-06-29,MARICO.NS,UP,0.7339,1.0,HIGH,ALIGNED,-0.4405,False,False,OOS
2026-06-30,ONMOBILE.NS,UP,0.9637,0.75,HIGH,ALIGNED,5.3539,True,True,OOS
2026-06-30,ZYDUSWELL.NS,UP,0.9293,0.75,HIGH,ALIGNED,-1.1992,False,False,OOS
2026-06-30,RATEGAIN.NS,UP,0.9151,0.875,HIGH,ALIGNED,0.4226,True,True,OOS
2026-06-30,CENTUM.NS,UP,0.874,1.0,HIGH,ALIGNED,-1.7759,False,False,OOS
2026-06-30,M&MFIN.NS,UP,0.818,0.625,HIGH,ALIGNED,-0.2058,False,False,OOS
2026-06-30,FINEORG.NS,UP,0.8151,0.75,HIGH,ALIGNED,-1.639,False,False,OOS
2026-06-30,MARUTI.NS,UP,0.8103,1.0,HIGH,ALIGNED,1.9837,True,True,OOS
2026-06-30,AJANTPHARM.NS,UP,0.806,0.75,HIGH,ALIGNED,-2.1971,False,False,OOS
2026-06-30,KALYANKJIL.NS,UP,0.7995,0.875,HIGH,ALIGNED,-1.4611,False,False,OOS
2026-06-30,SUNDRMFAST.NS,UP,0.7933,0.75,HIGH,ALIGNED,0.3426,True,True,OOS
2026-06-30,GODREJPROP.NS,UP,0.7873,1.0,HIGH,ALIGNED,4.9823,True,True,OOS
2026-06-30,OFSS.NS,UP,0.7769,0.625,HIGH,ALIGNED,0.812,True,True,OOS
2026-06-30,MOTHERSON.NS,UP,0.7764,0.625,HIGH,ALIGNED,-0.4051,False,False,OOS
2026-06-30,COROMANDEL.NS,UP,0.77,1.0,HIGH,ALIGNED,-0.5885,False,False,OOS
2026-06-30,BEML.NS,UP,0.7647,0.875,HIGH,ALIGNED,3.7094,True,True,OOS
2026-06-30,COCHINSHIP.NS,UP,0.7625,0.875,HIGH,ALIGNED,-0.2321,False,False,OOS
2026-06-30,GRANULES.NS,UP,0.7589,0.875,HIGH,ALIGNED,-0.2275,False,False,OOS
2026-06-30,RADICO.NS,UP,0.7555,0.75,HIGH,ALIGNED,0.18,True,True,OOS
2026-06-30,SOLARINDS.NS,UP,0.7505,0.875,HIGH,ALIGNED,-0.46,False,False,OOS
2026-06-30,PRESTIGE.NS,UP,0.7495,0.875,HIGH,ALIGNED,3.8796,True,True,OOS
2026-07-01,ONMOBILE.NS,UP,0.972,0.75,HIGH,ALIGNED,19.9876,True,True,OOS
2026-07-01,RATEGAIN.NS,UP,0.9217,0.875,HIGH,ALIGNED,4.6791,True,True,OOS
2026-07-01,BEML.NS,UP,0.8865,1.0,HIGH,ALIGNED,2.2621,True,True,OOS
2026-07-01,PRESTIGE.NS,UP,0.8807,0.875,HIGH,ALIGNED,3.0025,True,True,OOS
2026-07-01,ASHOKLEY.NS,UP,0.8783,1.0,HIGH,ALIGNED,1.4847,True,True,OOS
2026-07-01,GODREJPROP.NS,UP,0.8548,0.875,HIGH,ALIGNED,0.4644,True,True,OOS
2026-07-01,DLF.NS,UP,0.8459,1.0,HIGH,ALIGNED,1.4645,True,True,OOS
2026-07-01,MARUTI.NS,UP,0.837,1.0,HIGH,ALIGNED,-0.3265,False,False,OOS
2026-07-01,PAGEIND.NS,UP,0.8275,0.75,HIGH,ALIGNED,-1.6625,False,False,OOS
2026-07-01,GRANULES.NS,UP,0.8114,0.75,HIGH,ALIGNED,1.7624,True,True,OOS
2026-07-01,ZYDUSWELL.NS,UP,0.8065,0.75,HIGH,ALIGNED,4.5646,True,True,OOS
2026-07-01,WELCORP.NS,UP,0.8024,0.75,HIGH,ALIGNED,1.4348,True,True,OOS
2026-07-01,IDEAFORGE.NS,UP,0.7884,0.75,HIGH,ALIGNED,-1.0918,False,False,OOS
2026-07-01,SOLARINDS.NS,UP,0.7814,0.75,HIGH,ALIGNED,0.2633,True,True,OOS
2026-07-01,NESTLEIND.NS,UP,0.7717,1.0,HIGH,ALIGNED,-0.5228,False,False,OOS
2026-07-01,IDEA.NS,UP,0.7594,0.875,HIGH,ALIGNED,-1.0929,False,False,OOS
2026-07-01,COLPAL.NS,UP,0.7539,1.0,HIGH,ALIGNED,-0.5019,False,False,OOS
2026-07-01,EMAMILTD.NS,UP,0.7437,1.0,HIGH,ALIGNED,0.5184,True,True,OOS
2026-07-01,DABUR.NS,UP,0.7374,1.0,HIGH,ALIGNED,0.5059,True,True,OOS
2026-07-01,MOTHERSON.NS,UP,0.7348,0.625,HIGH,ALIGNED,0.0542,True,True,OOS
2026-07-02,ONMOBILE.NS,UP,0.9893,0.75,HIGH,ALIGNED,3.0252,True,True,OOS
2026-07-02,MAPMYINDIA.NS,UP,0.9786,1.0,HIGH,ALIGNED,2.6248,True,True,OOS
2026-07-02,RATEGAIN.NS,UP,0.9595,0.75,HIGH,ALIGNED,-0.4391,False,False,OOS
2026-07-02,ZYDUSWELL.NS,UP,0.9534,0.75,HIGH,ALIGNED,0.6477,True,True,OOS
2026-07-02,ZENSARTECH.NS,UP,0.9238,0.875,HIGH,ALIGNED,10.4312,True,True,OOS
2026-07-02,PRESTIGE.NS,UP,0.8961,0.75,HIGH,ALIGNED,-0.3644,False,False,OOS
2026-07-02,GRANULES.NS,UP,0.8867,1.0,HIGH,ALIGNED,0.981,True,True,OOS
2026-07-02,BEML.NS,UP,0.8777,1.0,HIGH,ALIGNED,-0.1232,False,False,OOS
2026-07-02,EXIDEIND.NS,UP,0.8665,1.0,HIGH,ALIGNED,-0.6558,False,False,OOS
2026-07-02,PARAS.NS,UP,0.8607,0.875,HIGH,ALIGNED,-3.7059,False,False,OOS
2026-07-02,APOLLOTYRE.NS,UP,0.859,0.875,HIGH,ALIGNED,-1.774,False,False,OOS
2026-07-02,NAUKRI.NS,UP,0.8456,1.0,HIGH,ALIGNED,0.8283,True,True,OOS
2026-07-02,DLF.NS,UP,0.8357,1.0,HIGH,ALIGNED,2.6892,True,True,OOS
2026-07-02,ROUTE.NS,UP,0.8352,1.0,HIGH,ALIGNED,1.8963,True,True,OOS
2026-07-02,SOLARINDS.NS,UP,0.7956,0.75,HIGH,ALIGNED,-0.7771,False,False,OOS
2026-07-02,DEEPAKFERT.NS,UP,0.7697,0.875,HIGH,ALIGNED,-0.9013,False,False,OOS
2026-07-02,IDEAFORGE.NS,UP,0.768,0.625,HIGH,ALIGNED,-3.0045,False,False,OOS
2026-07-02,COCHINSHIP.NS,UP,0.7621,0.75,HIGH,ALIGNED,0.3159,True,True,OOS
2026-07-02,MASTEK.NS,UP,0.7621,0.875,HIGH,ALIGNED,0.4896,True,True,OOS
2026-07-02,ALKYLAMINE.NS,UP,0.7609,1.0,HIGH,ALIGNED,-0.0492,False,False,OOS
2026-07-03,ONMOBILE.NS,UP,0.992,0.75,HIGH,ALIGNED,-5.5604,False,False,OOS
2026-07-03,ZENSARTECH.NS,UP,0.9742,1.0,HIGH,ALIGNED,-7.392,False,False,OOS
2026-07-03,MAPMYINDIA.NS,UP,0.9563,1.0,HIGH,ALIGNED,0.9272,True,True,OOS
2026-07-03,RATEGAIN.NS,UP,0.9058,0.5,MEDIUM,ALIGNED,0.3188,True,True,OOS
2026-07-03,INTELLECT.NS,UP,0.8763,1.0,HIGH,ALIGNED,-2.2427,False,False,OOS
2026-07-03,ROUTE.NS,UP,0.8737,1.0,HIGH,ALIGNED,-0.7227,False,False,OOS
2026-07-03,GRANULES.NS,UP,0.8614,0.875,HIGH,ALIGNED,2.4466,True,True,OOS
2026-07-03,NATIONALUM.NS,UP,0.8582,0.625,HIGH,ALIGNED,0.9925,True,True,OOS
2026-07-03,HCLTECH.NS,UP,0.8527,1.0,HIGH,ALIGNED,-0.4214,False,False,OOS
2026-07-03,NAUKRI.NS,UP,0.835,1.0,HIGH,ALIGNED,-0.9182,False,False,OOS
2026-07-03,DLF.NS,UP,0.8333,0.875,HIGH,ALIGNED,-0.3847,False,False,OOS
2026-07-03,BEML.NS,UP,0.8326,0.75,HIGH,ALIGNED,-0.5095,False,False,OOS
2026-07-03,EMAMILTD.NS,UP,0.8256,1.0,HIGH,ALIGNED,-0.7856,False,False,OOS
2026-07-03,PRESTIGE.NS,UP,0.8082,0.625,HIGH,ALIGNED,2.1283,True,True,OOS
2026-07-03,EXIDEIND.NS,UP,0.8065,0.75,HIGH,ALIGNED,-0.204,False,False,OOS
2026-07-03,LAURUSLABS.NS,UP,0.806,1.0,HIGH,ALIGNED,-0.8494,False,False,OOS
2026-07-03,SOLARINDS.NS,UP,0.8019,0.625,HIGH,ALIGNED,0.135,True,True,OOS
2026-07-03,ZYDUSWELL.NS,UP,0.8017,0.625,HIGH,ALIGNED,-2.599,False,False,OOS
2026-07-03,COCHINSHIP.NS,UP,0.7778,0.875,HIGH,ALIGNED,-1.1613,False,False,OOS
2026-07-03,GODREJPROP.NS,UP,0.7763,0.875,HIGH,ALIGNED,2.5045,True,True,OOS
2026-07-06,ONMOBILE.NS,UP,0.957,0.625,HIGH,ALIGNED,-2.8579,False,False,OOS
2026-07-06,MAPMYINDIA.NS,UP,0.9435,1.0,HIGH,ALIGNED,0.9186,True,True,OOS
2026-07-06,ZENSARTECH.NS,UP,0.9399,0.875,HIGH,ALIGNED,-2.1446,False,False,OOS
2026-07-06,PARAS.NS,UP,0.9353,0.875,HIGH,ALIGNED,-4.7041,False,False,OOS
2026-07-06,MANAPPURAM.NS,UP,0.9217,1.0,HIGH,ALIGNED,-1.1557,False,False,OOS
2026-07-06,ADANIENSOL.NS,UP,0.906,1.0,HIGH,ALIGNED,1.7377,True,True,OOS
2026-07-06,RAJESHEXPO.NS,UP,0.8901,0.75,HIGH,ALIGNED,0.0718,True,True,OOS
2026-07-06,SUDARSCHEM.NS,UP,0.8623,1.0,HIGH,ALIGNED,-0.5008,False,False,OOS
2026-07-06,BDL.NS,UP,0.8565,1.0,HIGH,ALIGNED,-0.9861,False,False,OOS
2026-07-06,PRESTIGE.NS,UP,0.8536,0.75,HIGH,ALIGNED,-1.7728,False,False,OOS
2026-07-06,BEML.NS,UP,0.8505,0.75,HIGH,ALIGNED,-1.2182,False,False,OOS
2026-07-06,HFCL.NS,UP,0.8486,0.875,HIGH,ALIGNED,0.4846,True,True,OOS
2026-07-06,PERSISTENT.NS,UP,0.8483,0.75,HIGH,ALIGNED,3.5837,True,True,OOS
2026-07-06,RATEGAIN.NS,UP,0.8435,0.5,MEDIUM,ALIGNED,0.4714,True,True,OOS
2026-07-06,DLF.NS,UP,0.8295,0.875,HIGH,ALIGNED,-3.2972,False,False,OOS
2026-07-06,GODREJPROP.NS,UP,0.8266,0.75,HIGH,ALIGNED,-0.1613,False,False,OOS
2026-07-06,INDUSINDBK.NS,UP,0.8164,1.0,HIGH,ALIGNED,1.2329,True,True,OOS
2026-07-06,GRANULES.NS,UP,0.8145,0.875,HIGH,ALIGNED,1.0946,True,True,OOS
2026-07-06,IDEAFORGE.NS,UP,0.8087,0.625,HIGH,ALIGNED,-1.5867,False,False,OOS
2026-07-06,APOLLOTYRE.NS,UP,0.7971,0.875,HIGH,ALIGNED,-0.2196,False,False,OOS
2026-07-07,NAUKRI.NS,UP,0.9587,0.75,HIGH,ALIGNED,1.6861,True,True,OOS
2026-07-07,PERSISTENT.NS,UP,0.9336,1.0,HIGH,ALIGNED,-2.3604,False,False,OOS
2026-07-07,MPHASIS.NS,UP,0.9229,1.0,HIGH,ALIGNED,-5.5883,False,False,OOS
2026-07-07,ADANIENSOL.NS,UP,0.9099,1.0,HIGH,ALIGNED,0.2726,True,True,OOS
2026-07-07,INTELLECT.NS,UP,0.9031,1.0,HIGH,ALIGNED,-3.8656,False,False,OOS
2026-07-07,INFY.NS,UP,0.8988,0.875,HIGH,ALIGNED,-0.2333,False,False,OOS
2026-07-07,HCLTECH.NS,UP,0.8821,1.0,HIGH,ALIGNED,-1.9346,False,False,OOS
2026-07-07,MAPMYINDIA.NS,UP,0.8749,0.75,HIGH,ALIGNED,-2.5425,False,False,OOS
2026-07-07,RAJESHEXPO.NS,UP,0.8592,0.75,HIGH,ALIGNED,-4.4201,False,False,OOS
2026-07-07,ZENSARTECH.NS,UP,0.8582,0.625,HIGH,ALIGNED,-3.5493,False,False,OOS
2026-07-07,RATNAMANI.NS,UP,0.8452,0.875,HIGH,ALIGNED,-0.4802,False,False,OOS
2026-07-07,INDUSINDBK.NS,UP,0.8372,0.75,HIGH,ALIGNED,-2.6999,False,False,OOS
2026-07-07,GRANULES.NS,UP,0.8164,0.75,HIGH,ALIGNED,-0.4632,False,False,OOS
2026-07-07,HFCL.NS,UP,0.8145,0.875,HIGH,ALIGNED,-4.9991,False,False,OOS
2026-07-07,PRESTIGE.NS,UP,0.8106,0.625,HIGH,ALIGNED,-2.271,False,False,OOS
2026-07-07,SUDARSCHEM.NS,UP,0.8058,0.875,HIGH,ALIGNED,-1.0228,False,False,OOS
2026-07-07,PNBHOUSING.NS,UP,0.8002,1.0,HIGH,ALIGNED,-3.3793,False,False,OOS
2026-07-07,GODREJPROP.NS,UP,0.7845,0.75,HIGH,ALIGNED,-3.1129,False,False,OOS
2026-07-07,SOBHA.NS,UP,0.7812,1.0,HIGH,ALIGNED,-0.2063,False,False,OOS
2026-07-07,ROUTE.NS,UP,0.7809,0.875,HIGH,ALIGNED,-3.8649,False,False,OOS
2026-07-08,NAUKRI.NS,UP,0.9546,0.75,HIGH,ALIGNED,1.9381,True,True,OOS
2026-07-08,ALKYLAMINE.NS,UP,0.925,1.0,HIGH,ALIGNED,5.4489,True,True,OOS
2026-07-08,JINDALPOLY.NS,UP,0.9056,0.75,HIGH,ALIGNED,4.9958,True,True,OOS
2026-07-08,ADANIENSOL.NS,UP,0.9019,1.0,HIGH,ALIGNED,-2.235,False,False,OOS
2026-07-08,EXIDEIND.NS,UP,0.8801,1.0,HIGH,ALIGNED,0.9137,True,True,OOS
2026-07-08,M&MFIN.NS,UP,0.8782,0.875,HIGH,ALIGNED,1.5378,True,True,OOS
2026-07-08,RATNAMANI.NS,UP,0.8752,0.875,HIGH,ALIGNED,1.6753,True,True,OOS
2026-07-08,MPHASIS.NS,UP,0.8682,0.5,MEDIUM,ALIGNED,0.8653,True,True,OOS
2026-07-08,INFY.NS,UP,0.8485,0.625,HIGH,ALIGNED,-1.7301,False,False,OOS
2026-07-08,MUTHOOTFIN.NS,UP,0.8318,0.875,HIGH,ALIGNED,-0.84,False,False,OOS
2026-07-08,INTELLECT.NS,UP,0.825,0.5,MEDIUM,ALIGNED,-0.8736,False,False,OOS
2026-07-08,MAPMYINDIA.NS,UP,0.818,0.625,HIGH,ALIGNED,14.7888,True,True,OOS
2026-07-08,LTTS.NS,UP,0.8155,0.375,MEDIUM,CONFLICT,2.4355,True,True,OOS
2026-07-08,PERSISTENT.NS,UP,0.8124,0.625,HIGH,ALIGNED,1.2664,True,True,OOS
2026-07-08,SUDARSCHEM.NS,UP,0.8107,0.875,HIGH,ALIGNED,3.0073,True,True,OOS
2026-07-08,NATIONALUM.NS,UP,0.809,0.625,HIGH,ALIGNED,-0.0715,False,False,OOS
2026-07-08,MANAPPURAM.NS,UP,0.8078,0.75,HIGH,ALIGNED,-0.0301,False,False,OOS
2026-07-08,INDUSINDBK.NS,UP,0.8058,0.875,HIGH,ALIGNED,2.061,True,True,OOS
2026-07-08,COFORGE.NS,UP,0.8049,0.5,MEDIUM,ALIGNED,1.57,True,True,OOS
2026-07-08,SOBHA.NS,UP,0.7961,1.0,HIGH,ALIGNED,1.2817,True,True,OOS
2026-07-09,KALYANKJIL.NS,UP,0.9824,0.875,HIGH,ALIGNED,7.4831,True,True,OOS
2026-07-09,MAPMYINDIA.NS,UP,0.9822,0.75,HIGH,ALIGNED,1.3234,True,True,OOS
2026-07-09,ALKYLAMINE.NS,UP,0.9517,1.0,HIGH,ALIGNED,0.0716,True,True,OOS
2026-07-09,JINDALPOLY.NS,UP,0.9405,0.875,HIGH,ALIGNED,4.9993,True,True,OOS
2026-07-09,NAUKRI.NS,UP,0.9405,0.75,HIGH,ALIGNED,0.1831,True,True,OOS
2026-07-09,WELCORP.NS,UP,0.9368,1.0,HIGH,ALIGNED,0.668,True,True,OOS
2026-07-09,HFCL.NS,UP,0.889,0.625,HIGH,ALIGNED,1.1971,True,True,OOS
2026-07-09,SUDARSCHEM.NS,UP,0.8802,1.0,HIGH,ALIGNED,6.0831,True,True,OOS
2026-07-09,JYOTHYLAB.NS,UP,0.828,1.0,HIGH,ALIGNED,-0.5455,False,False,OOS
2026-07-09,NATIONALUM.NS,UP,0.8241,0.375,MEDIUM,CONFLICT,1.5308,True,True,OOS
2026-07-09,DEEPAKNTR.NS,UP,0.8232,0.875,HIGH,ALIGNED,1.4064,True,True,OOS
2026-07-09,ADANIENSOL.NS,UP,0.8207,0.625,HIGH,ALIGNED,2.1934,True,True,OOS
2026-07-09,M&MFIN.NS,UP,0.8154,0.875,HIGH,ALIGNED,1.2175,True,True,OOS
2026-07-09,MUTHOOTFIN.NS,UP,0.8061,0.5,MEDIUM,ALIGNED,2.3549,True,True,OOS
2026-07-09,GRANULES.NS,UP,0.7959,0.625,HIGH,ALIGNED,0.8843,True,True,OOS
