trading_date,symbol,direction,split,regime,v3_score,gap_pct,gap_score,gap_direction,t_close,t1_open,mfe_pct,mae_pct,t1_ret_pct,information_horizon
2026-02-04,CROMPTON.NS,UP,TRAIN,RANGE,0.8068,0.6883553224616978,1.0,GAP_UP,244.06,245.74,1.548799475538809,0.9628779808243837,1.053,POST_OPEN
2026-02-04,AMBER.NS,UP,TRAIN,RANGE,0.7969,0.28169014084507005,0.5,NO_GAP,6390.0,6408.0,1.3458528951486803,1.9170579029733958,0.1487,POST_OPEN
2026-02-04,NAVINFLUOR.NS,UP,TRAIN,RANGE,0.7894,0.08682611097956539,0.5,NO_GAP,6334.5,6340.0,1.5865498460809757,1.4839371694687853,-0.9709,POST_OPEN
2026-02-04,GODREJPROP.NS,UP,TRAIN,RANGE,0.7882,0.48489805456564117,1.0,GAP_UP,1711.7,1720.0,0.6134252497516979,3.627972191388684,-1.2794,POST_OPEN
2026-02-04,RATEGAIN.NS,UP,TRAIN,RANGE,0.7821,0.3259918899578551,1.0,GAP_UP,628.85,630.9,0.3259918899578551,7.028703188359708,-3.729,POST_OPEN
2026-02-04,BDL.NS,DOWN,TRAIN,RANGE,0.88,0.0,0.5,NO_GAP,1304.0,1304.0,4.1334355828220986,0.0,-2.3543,POST_OPEN
2026-02-04,NATIONALUM.NS,DOWN,TRAIN,RANGE,0.8768,-3.9743931715124026,1.0,GAP_DOWN,374.9,360.0,6.041611096292343,-2.4806615097359153,-2.9475,POST_OPEN
2026-02-04,HINDZINC.NS,DOWN,TRAIN,RANGE,0.8708,-6.140007821666016,1.0,GAP_DOWN,639.25,600.0,7.195932733672272,-4.153304653891277,-4.4505,POST_OPEN
2026-02-04,DEEPAKFERT.NS,DOWN,TRAIN,RANGE,0.8616,0.6895230798697582,0.0,GAP_UP,1044.2,1051.4,3.0070867649875543,1.0055544914767234,-2.5283,POST_OPEN
2026-02-04,VEDL.NS,DOWN,TRAIN,RANGE,0.8488,-4.034603082291365,1.0,GAP_DOWN,687.8,660.05,6.339052050014526,-3.2712997964524537,-4.7397,POST_OPEN
2026-02-04,HAL.NS,DOWN,TRAIN,RANGE,0.8389,-2.278819513911934,1.0,GAP_DOWN,4217.1001,4121.0,6.2863127199660145,-2.183967603709469,-4.3063,POST_OPEN
2026-02-04,POLICYBZR.NS,DOWN,TRAIN,RANGE,0.8036,-0.06250434057921694,0.5,NO_GAP,1439.9,1439.0,1.9167997777623569,9.993749565942078,7.8408,POST_OPEN
2026-02-04,PARAS.NS,DOWN,TRAIN,RANGE,0.7961,0.1666919230186359,0.0,NO_GAP,659.9,661.0,2.379148355811478,0.333383846037294,-0.9623,POST_OPEN
2026-02-04,MUTHOOTFIN.NS,DOWN,TRAIN,RANGE,0.7957,-2.450493054249392,1.0,GAP_DOWN,3721.7,3630.5,5.124002471988598,-2.450493054249392,-3.8396,POST_OPEN
2026-02-04,COCHINSHIP.NS,DOWN,TRAIN,RANGE,0.779,0.0,0.5,NO_GAP,1502.2,1502.2,1.6975103181999684,0.08653974171215495,-1.2848,POST_OPEN
2026-02-04,BEL.NS,DOWN,TRAIN,RANGE,0.7731,-0.04553734061930603,0.5,NO_GAP,439.2,439.0,2.515938069216761,-0.04553734061930603,-1.4344,POST_OPEN
2026-02-04,CLEAN.NS,DOWN,TRAIN,RANGE,0.7628,0.0,0.5,NO_GAP,801.35,801.35,0.7362575653584558,1.7033755537530393,1.0358,POST_OPEN
2026-02-04,HINDALCO.NS,DOWN,TRAIN,RANGE,0.7608,-2.2591844137001993,1.0,GAP_DOWN,964.95,943.15,4.274832892896008,-2.2591844137001993,-3.0572,POST_OPEN
2026-02-04,INFY.NS,DOWN,TRAIN,RANGE,0.7502,-0.11720276077613612,0.5,NO_GAP,1535.8,1534.0,1.3087641620002533,0.9897122021096605,-1.0158,POST_OPEN
2026-02-04,TECHM.NS,DOWN,TRAIN,RANGE,0.75,-0.9238436759253621,1.0,GAP_DOWN,1645.3,1630.1,0.9299215948459172,0.8387528110374909,0.0547,POST_OPEN
2026-02-04,NAUKRI.NS,DOWN,TRAIN,RANGE,0.7365,0.0,0.5,NO_GAP,1188.0,1188.0,3.063973063973069,0.16835016835017313,-1.8519,POST_OPEN
2026-02-04,MOIL.NS,DOWN,TRAIN,RANGE,0.7355,-1.067508645316495,1.0,GAP_DOWN,332.55,329.0,3.5784092617651586,-0.8119079837618393,-2.6763,POST_OPEN
2026-02-04,DATAPATTNS.NS,DOWN,TRAIN,RANGE,0.7241,0.0,0.5,NO_GAP,2618.6001,2618.6001,4.070881231540479,0.24440157930185613,-3.6317,POST_OPEN
2026-02-04,BANKBARODA.NS,DOWN,TRAIN,RANGE,0.7215,0.1891009111225639,0.0,NO_GAP,290.85,291.4,0.6188757091284192,0.7735946364105128,-0.1375,POST_OPEN
2026-02-04,ONGC.NS,DOWN,TRAIN,RANGE,0.7173,0.39333208466005853,0.0,GAP_UP,266.95,268.0,0.3558718861209953,1.3111069488668248,0.8429,POST_OPEN
2026-02-05,STLTECH.NS,UP,TRAIN,RANGE,0.9924,-0.8350730688935326,0.0,GAP_DOWN,134.12,133.0,1.1109454220101567,3.7205487623024225,-1.1706,POST_OPEN
2026-02-05,SAPPHIRE.NS,UP,TRAIN,RANGE,0.9662,-0.349473490596397,0.0,GAP_DOWN,217.47,216.71,-0.23451510553179622,4.7868671540902135,-1.0714,POST_OPEN
2026-02-05,RAJESHEXPO.NS,UP,TRAIN,RANGE,0.9012,-1.8167719065027121,0.0,GAP_DOWN,180.54,177.26,-1.7392267641519799,4.996122742882458,-4.3315,POST_OPEN
2026-02-05,RATEGAIN.NS,UP,TRAIN,RANGE,0.8904,-0.7267922035018137,0.0,GAP_DOWN,605.4,601.0,0.5946481665014991,4.179055170135437,-3.7413,POST_OPEN
2026-02-05,GODREJPROP.NS,UP,TRAIN,RANGE,0.8855,0.3077287252929439,1.0,GAP_UP,1689.8,1695.0,2.2487868386791288,2.6985442064149545,0.5918,POST_OPEN
2026-02-05,IDEA.NS,UP,TRAIN,RANGE,0.8814,-0.3558718861210064,0.0,GAP_DOWN,11.24,11.2,0.2669039145907437,3.0249110320284656,-1.0676,POST_OPEN
2026-02-05,WELCORP.NS,UP,TRAIN,RANGE,0.8762,0.0,0.5,NO_GAP,838.65,838.65,0.0,2.396708996601682,-1.6455,POST_OPEN
2026-02-05,ONMOBILE.NS,UP,TRAIN,RANGE,0.876,3.5155495460691633,1.0,GAP_UP,51.77,53.59,3.534865752366234,4.3847788294379075,-3.4576,POST_OPEN
2026-02-05,HFCL.NS,UP,TRAIN,RANGE,0.8691,-0.07037297677691123,0.0,NO_GAP,71.05,71.0,2.111189303307537,0.5911330049261143,-0.197,POST_OPEN
2026-02-05,ADANIENSOL.NS,UP,TRAIN,RANGE,0.8672,-0.10381135992881818,0.0,NO_GAP,1011.45,1010.4,1.4335854466360098,0.9837362202778199,0.6179,POST_OPEN
2026-02-05,ADANIGREEN.NS,UP,TRAIN,RANGE,0.8578,-0.11890606420926764,0.0,NO_GAP,967.15,966.0,0.8064933050716094,1.3338158506953413,0.486,POST_OPEN
2026-02-05,AMBER.NS,UP,TRAIN,RANGE,0.8449,-0.30471130557074844,0.0,GAP_DOWN,6399.5,6380.0,4.156574732400964,1.359481209469493,3.7581,POST_OPEN
2026-02-05,ADANIPORTS.NS,UP,TRAIN,RANGE,0.8029,-0.45854031333588674,0.0,GAP_DOWN,1570.2,1563.0,0.3375366195389029,2.751241880015287,-1.2419,POST_OPEN
2026-02-05,CROMPTON.NS,UP,TRAIN,RANGE,0.7983,0.12974901674573935,0.5,NO_GAP,246.63,246.95,0.3730284231439951,1.8813607428131207,-0.6487,POST_OPEN
2026-02-05,BHARATFORG.NS,UP,TRAIN,RANGE,0.789,0.0,0.5,NO_GAP,1573.2,1573.2,0.03178235443681565,2.02135774218154,-0.998,POST_OPEN
2026-02-05,KEI.NS,UP,TRAIN,RANGE,0.789,-0.4051316677920358,0.0,GAP_DOWN,4443.0,4425.0,0.9520549178482884,0.7877560207067313,0.4411,POST_OPEN
2026-02-05,INDIAMART.NS,UP,TRAIN,RANGE,0.7831,0.0,0.5,NO_GAP,2282.8,2282.8,0.5300464342036015,3.1890660592255204,-1.945,POST_OPEN
2026-02-05,BLUESTARCO.NS,UP,TRAIN,RANGE,0.764,0.10204081632654294,0.5,NO_GAP,1862.0,1863.9,1.2835660580021502,1.4769065520945257,1.015,POST_OPEN
2026-02-05,PAGEIND.NS,UP,TRAIN,RANGE,0.7637,-3.338945005611671,0.0,GAP_DOWN,35640.0,34450.0,0.08417508417508657,4.026374859708193,-0.2245,POST_OPEN
2026-02-05,WHIRLPOOL.NS,UP,TRAIN,RANGE,0.7478,-0.2823331531206841,0.0,NO_GAP,832.35,830.0,3.135700126148855,0.8590136360905887,2.6792,POST_OPEN
2026-02-05,NATIONALUM.NS,DOWN,TRAIN,RANGE,0.8918,-2.157482479043571,1.0,GAP_DOWN,363.85,356.0,3.9301910127799933,-1.7452246805002125,-2.5285,POST_OPEN
2026-02-05,HINDZINC.NS,DOWN,TRAIN,RANGE,0.8767,-2.5867714472822434,1.0,GAP_DOWN,610.8,595.0,2.7504911591355485,0.0,-0.3029,POST_OPEN
2026-02-05,BDL.NS,DOWN,TRAIN,RANGE,0.8748,-0.03141443493284157,0.5,NO_GAP,1273.3,1272.9,2.2147176627660414,0.3455587842613683,-0.3848,POST_OPEN
2026-02-05,VEDL.NS,DOWN,TRAIN,RANGE,0.8624,-1.8620268620268665,1.0,GAP_DOWN,655.2,643.0,2.2817460317460347,2.7701465201465103,2.4191,POST_OPEN
2026-02-05,MUTHOOTFIN.NS,DOWN,TRAIN,RANGE,0.8542,-0.8326813457024795,1.0,GAP_DOWN,3578.8,3549.0,3.028951045043038,3.7442718229574234,3.504,POST_OPEN
2026-02-05,HAL.NS,DOWN,TRAIN,RANGE,0.8507,-0.13629042250030698,0.5,NO_GAP,4035.5,4030.0,1.2513938793210277,0.95403295750216,0.793,POST_OPEN
2026-02-05,OIL.NS,DOWN,TRAIN,RANGE,0.8218,-0.5817452357071207,1.0,GAP_DOWN,498.5,495.6,1.5045135406218657,1.0330992978936804,-0.2508,POST_OPEN
2026-02-05,HINDALCO.NS,DOWN,TRAIN,RANGE,0.8114,-1.0102089903255118,1.0,GAP_DOWN,935.45,926.0,1.4378106793521916,0.9139986102945086,0.759,POST_OPEN
2026-02-05,DEEPAKFERT.NS,DOWN,TRAIN,RANGE,0.8083,-1.2477893495775105,1.0,GAP_DOWN,1017.8,1005.1,3.497740224012569,-0.7467085871487478,-2.0534,POST_OPEN
2026-02-05,PARAS.NS,DOWN,TRAIN,RANGE,0.8015,-0.19126310152245418,0.5,NO_GAP,653.55,652.3,1.9049804911636325,-0.007650524060887065,-1.5913,POST_OPEN
2026-02-05,GRSE.NS,DOWN,TRAIN,RANGE,0.7973,-0.7830797924201716,1.0,GAP_DOWN,2439.1001,2420.0,2.1360377952508003,0.6846746470142939,-1.5457,POST_OPEN
2026-02-05,MIDHANI.NS,DOWN,TRAIN,RANGE,0.7555,-1.9066040342636037,1.0,GAP_DOWN,361.9,355.0,2.8599060513954,-1.201989499861833,-2.1,POST_OPEN
2026-02-05,MOIL.NS,DOWN,TRAIN,RANGE,0.7498,-1.0350687471033404,1.0,GAP_DOWN,323.65,320.3,4.186621350223996,-0.8187857253205588,-3.615,POST_OPEN
2026-02-05,INFY.NS,DOWN,TRAIN,RANGE,0.7478,0.12498355479542145,0.0,NO_GAP,1520.2,1522.1,2.644388896197869,0.3157479279042308,-0.8617,POST_OPEN
2026-02-05,COCHINSHIP.NS,DOWN,TRAIN,RANGE,0.7456,-0.07417897363275472,0.5,NO_GAP,1482.9,1481.8,0.7283026502124312,0.8834041405354265,0.4855,POST_OPEN
2026-02-05,ONGC.NS,DOWN,TRAIN,RANGE,0.7397,-0.4457652303120341,1.0,GAP_DOWN,269.2,268.0,1.671619613670139,0.2786032689450213,-0.0929,POST_OPEN
2026-02-05,TECHM.NS,DOWN,TRAIN,RANGE,0.737,-0.07289515247236311,0.5,NO_GAP,1646.2,1645.0,2.8064633701858854,-0.018223788118088002,-1.5976,POST_OPEN
2026-02-05,BEL.NS,DOWN,TRAIN,RANGE,0.735,0.023100023100020017,0.0,NO_GAP,432.9,433.0,1.6978516978516933,0.11550011550012229,-0.7508,POST_OPEN
2026-02-05,DATAPATTNS.NS,DOWN,TRAIN,RANGE,0.7316,6.994254012284529,0.0,GAP_UP,2523.5,2700.0,-2.0011888250445864,9.328309887061614,7.9334,POST_OPEN
2026-02-05,AXISBANK.NS,DOWN,TRAIN,RANGE,0.7213,-0.4208627686757782,1.0,GAP_DOWN,1330.6,1325.0,0.44340898842626375,1.1874342401924087,0.8267,POST_OPEN
2026-02-06,SAPPHIRE.NS,UP,TRAIN,RANGE,0.9359,-0.5298875151064308,0.0,GAP_DOWN,215.14,214.0,0.4369247931579556,2.0963093799386434,-0.5717,POST_OPEN
2026-02-06,ONMOBILE.NS,UP,TRAIN,RANGE,0.8998,1.6406562625050025,1.0,GAP_UP,49.98,50.8,5.6622649059624,0.48019207683072107,1.5406,POST_OPEN
2026-02-06,STLTECH.NS,UP,TRAIN,RANGE,0.8939,1.5767634854771506,1.0,GAP_UP,132.55,134.64,8.638249717087888,-1.5767634854771506,7.8008,POST_OPEN
2026-02-06,AMBER.NS,UP,TRAIN,RANGE,0.8895,1.001506024096388,1.0,GAP_UP,6640.0,6706.5,6.3930722891566205,-0.36897590361446575,6.1446,POST_OPEN
2026-02-06,ADANIENSOL.NS,UP,TRAIN,RANGE,0.8841,0.5993907831384426,1.0,GAP_UP,1017.7,1023.8,2.191215485899578,-0.5502603910779058,1.4543,POST_OPEN
2026-02-06,NCC.NS,UP,TRAIN,RANGE,0.849,0.6582731514028328,1.0,GAP_UP,156.47,157.5,2.096248482137142,1.9620374512686056,1.0098,POST_OPEN
2026-02-06,JINDALPOLY.NS,UP,TRAIN,RANGE,0.8446,0.5286033125807554,1.0,GAP_UP,425.65,427.9,1.5623164571831438,0.5168565723011831,0.1292,POST_OPEN
2026-02-06,GODREJPROP.NS,UP,TRAIN,RANGE,0.8427,1.2472055535945437,1.0,GAP_UP,1699.8,1721.0,7.153782797976249,-0.9118719849394052,5.9772,POST_OPEN
2026-02-06,ADANIPORTS.NS,UP,TRAIN,RANGE,0.8407,1.6250725478816008,1.0,GAP_UP,1550.7,1575.9,2.140968594828152,-0.24505062229960295,0.7094,POST_OPEN
2026-02-06,MGL.NS,UP,TRAIN,RANGE,0.8171,-0.3557175082422259,0.0,GAP_DOWN,1152.6,1148.5,3.149401353461756,0.6593787957660857,2.4813,POST_OPEN
2026-02-06,SAIL.NS,UP,TRAIN,RANGE,0.8061,0.3301769249937747,1.0,GAP_UP,160.52,161.05,0.8597059556441522,2.086967356092717,-1.3332,POST_OPEN
2026-02-06,RAJESHEXPO.NS,UP,TRAIN,RANGE,0.8056,3.63594256600277,1.0,GAP_UP,172.72,179.0,4.99652616952293,-2.5937934228809523,4.9213,POST_OPEN
2026-02-06,MANAPPURAM.NS,UP,TRAIN,RANGE,0.798,0.5815885676304422,1.0,GAP_UP,300.9,302.65,2.326354270521769,0.16616816218012476,1.9276,POST_OPEN
2026-02-06,KALYANKJIL.NS,UP,TRAIN,RANGE,0.7937,6.5088757396449815,1.0,GAP_UP,380.25,405.0,16.48915187376725,-3.9316239316239177,15.0164,POST_OPEN
2026-02-06,ADANIGREEN.NS,UP,TRAIN,RANGE,0.779,1.3530894685393813,1.0,GAP_UP,971.85,985.0,2.51067551576889,-0.4733240726449539,1.1113,POST_OPEN
2026-02-06,CRAFTSMAN.NS,UP,TRAIN,RANGE,0.7729,0.9637477661475602,1.0,GAP_UP,7834.0,7909.5,0.9637477661475602,1.0722491702833792,0.0511,POST_OPEN
2026-02-06,NAVINFLUOR.NS,UP,TRAIN,RANGE,0.7639,1.2855473315153798,1.0,GAP_UP,6417.5,6500.0,3.381379041682897,-0.25710946630308484,2.8126,POST_OPEN
2026-02-06,PFC.NS,UP,TRAIN,RANGE,0.7637,1.3835877862595547,1.0,GAP_UP,419.2,425.0,2.6717557251908275,3.2681297709923673,-0.9542,POST_OPEN
2026-02-06,MOTHERSON.NS,UP,TRAIN,RANGE,0.7629,1.3547840812870415,1.0,GAP_UP,118.1,119.7,5.673158340389506,-0.939881456392877,5.3429,POST_OPEN
2026-02-06,PAGEIND.NS,UP,TRAIN,RANGE,0.7607,0.3374578177727683,1.0,GAP_UP,35560.0,35680.0,0.4780652418447717,3.1917885264341916,-1.9826,POST_OPEN
2026-02-06,BDL.NS,DOWN,TRAIN,RANGE,0.882,0.6780195521917332,0.0,GAP_UP,1268.4,1277.0,0.5361084831283613,3.027436140018902,2.7436,POST_OPEN
2026-02-06,GRSE.NS,DOWN,TRAIN,RANGE,0.8583,0.8578371307502719,0.0,GAP_UP,2401.3999,2422.0,-0.6912676226895842,5.717502528421026,4.7181,POST_OPEN
2026-02-06,HAL.NS,DOWN,TRAIN,RANGE,0.8524,-0.034416717885676906,0.5,NO_GAP,4067.5,4066.1001,1.3128432698217507,2.0528580208973635,1.5612,POST_OPEN
2026-02-06,NATIONALUM.NS,DOWN,TRAIN,RANGE,0.8466,1.0150852953616285,0.0,GAP_UP,354.65,358.25,-1.0150852953616285,4.018045960806438,2.9748,POST_OPEN
2026-02-06,MOIL.NS,DOWN,TRAIN,RANGE,0.842,0.6251001763103003,0.0,GAP_UP,311.95,313.9,0.32056419297964434,2.163808302612602,0.7213,POST_OPEN
2026-02-06,RATNAMANI.NS,DOWN,TRAIN,RANGE,0.8378,-0.1796765821521218,0.5,NO_GAP,2003.6,2000.0,0.5789578758235159,1.35755639848274,0.0,POST_OPEN
2026-02-06,PARAS.NS,DOWN,TRAIN,RANGE,0.8144,0.5986161859597328,0.0,GAP_UP,643.15,647.0,-0.2565497939827299,4.641219000233221,4.1748,POST_OPEN
2026-02-06,COCHINSHIP.NS,DOWN,TRAIN,RANGE,0.7961,0.0067109589960479,0.0,NO_GAP,1490.1,1490.2,0.10066438494060748,3.67760552983023,2.3019,POST_OPEN
2026-02-06,OIL.NS,DOWN,TRAIN,RANGE,0.7872,0.563097033685267,0.0,GAP_UP,497.25,500.05,2.0110608345902503,0.7541478129713397,-1.448,POST_OPEN
2026-02-06,POLICYBZR.NS,DOWN,TRAIN,RANGE,0.7705,1.0033889294969622,0.0,GAP_UP,1504.9,1520.0,-0.4717921456575125,4.438833145059462,1.8074,POST_OPEN
2026-02-06,CLEAN.NS,DOWN,TRAIN,RANGE,0.759,0.3449357165255629,0.0,GAP_UP,797.25,800.0,0.26340545625588296,0.99717779868298,0.2697,POST_OPEN
2026-02-06,NAUKRI.NS,DOWN,TRAIN,RANGE,0.7554,0.8315640481245445,0.0,GAP_UP,1130.4,1139.8,-0.053078556263264076,4.777070063694278,4.149,POST_OPEN
2026-02-06,BEML.NS,DOWN,TRAIN,RANGE,0.7488,1.8053666378137656,0.0,GAP_UP,1617.4,1646.6,0.6182762458266322,9.577099047854576,8.8908,POST_OPEN
2026-02-06,ZYDUSWELL.NS,DOWN,TRAIN,RANGE,0.7463,0.0,0.5,NO_GAP,388.6,388.6,0.514668039114774,5.249613998970659,4.7735,POST_OPEN
2026-02-06,MAZDOCK.NS,DOWN,TRAIN,RANGE,0.7429,1.1072303158187857,0.0,GAP_UP,2402.3999,2429.0,-0.6909798822419155,4.0168166840166775,2.9179,POST_OPEN
2026-02-06,COFORGE.NS,DOWN,TRAIN,RANGE,0.7415,0.39456662354462324,0.0,GAP_UP,1546.0,1552.1,0.4980595084087991,1.707632600258746,0.2135,POST_OPEN
2026-02-06,INTELLECT.NS,DOWN,TRAIN,RANGE,0.7349,1.2624934245134112,0.0,GAP_UP,760.4,770.0,0.046028406102049946,2.5118358758548176,1.4861,POST_OPEN
2026-02-06,MUTHOOTFIN.NS,DOWN,TRAIN,RANGE,0.7327,0.49133146158415464,0.0,GAP_UP,3704.2,3722.3999,-0.49133146158415464,2.5754575886831166,2.0409,POST_OPEN
2026-02-06,IDEAFORGE.NS,DOWN,TRAIN,RANGE,0.7295,1.0101010101010166,0.0,GAP_UP,425.7,430.0,1.5621329574817877,2.5252525252525304,1.4329,POST_OPEN
2026-02-06,IRCON.NS,DOWN,TRAIN,RANGE,0.7283,0.6658832745789045,0.0,GAP_UP,153.18,154.2,-0.3721112416764649,2.715759237498361,2.1478,POST_OPEN
2026-02-09,KALYANKJIL.NS,UP,TRAIN,RANGE,0.9877,0.8345718532068114,1.0,GAP_UP,437.35,441.0,1.7491711443923474,1.8177660912312876,-0.7888,POST_OPEN
2026-02-09,DEEPAKFERT.NS,UP,TRAIN,RANGE,0.9474,0.3244947153717703,1.0,GAP_UP,1078.6,1082.1,1.40923419247172,1.260893751158898,-0.8437,POST_OPEN
2026-02-09,GODREJPROP.NS,UP,TRAIN,RANGE,0.9286,0.47740646164093903,1.0,GAP_UP,1801.4,1810.0,1.8596647052292692,-0.0055512379260491684,1.0769,POST_OPEN
2026-02-09,STLTECH.NS,UP,TRAIN,RANGE,0.9248,0.07698229407238077,0.5,NO_GAP,142.89,143.0,14.353698649310665,1.287703828119513,10.2107,POST_OPEN
2026-02-09,RAJESHEXPO.NS,UP,TRAIN,RANGE,0.8846,3.1894934333958735,1.0,GAP_UP,181.22,187.0,4.293124379207591,0.12139940403929073,4.089,POST_OPEN
2026-02-09,AMBER.NS,UP,TRAIN,RANGE,0.8716,3.5612939841089597,1.0,GAP_UP,7048.0,7299.0,6.838819523269013,-1.766458569807039,6.5621,POST_OPEN
2026-02-09,CROMPTON.NS,UP,TRAIN,RANGE,0.8673,0.4107713372889066,1.0,GAP_UP,262.92,264.0,2.388559257568823,0.8823976875095063,-0.4792,POST_OPEN
2026-02-09,ONMOBILE.NS,UP,TRAIN,RANGE,0.8596,-1.1822660098522175,0.0,GAP_DOWN,50.75,50.15,3.4285714285714253,1.1822660098522175,1.2611,POST_OPEN
2026-02-09,NAVINFLUOR.NS,UP,TRAIN,RANGE,0.8519,4.561988481357981,1.0,GAP_UP,6598.0,6899.0,5.562291603516223,4.66050318278266,-3.9406,POST_OPEN
2026-02-09,VOLTAS.NS,UP,TRAIN,RANGE,0.8293,0.4724199880231428,1.0,GAP_UP,1502.9,1510.0,1.8031805176658366,2.901057954621078,-1.8165,POST_OPEN
2026-02-09,NOCIL.NS,UP,TRAIN,RANGE,0.8243,0.14649087761353652,0.5,NO_GAP,150.18,150.4,4.208283393261425,0.0,1.3517,POST_OPEN
2026-02-09,ATUL.NS,UP,TRAIN,RANGE,0.8183,-0.015311590874289571,0.0,NO_GAP,6531.0,6530.0,2.893890675241151,0.7808911345888792,1.7302,POST_OPEN
2026-02-09,M&MFIN.NS,UP,TRAIN,RANGE,0.8113,0.025647601949230214,0.5,NO_GAP,389.9,390.0,1.795332136445249,1.0002564760194899,0.7438,POST_OPEN
2026-02-09,BSE.NS,UP,TRAIN,RANGE,0.8082,4.184110944889241,1.0,GAP_UP,2985.1001,3110.0,6.81048518272469,-2.8441223796816795,6.3348,POST_OPEN
2026-02-09,MGL.NS,UP,TRAIN,RANGE,0.7995,-0.7280731459532785,0.0,GAP_DOWN,1181.2,1172.6,1.5746698272942616,1.1683034202505937,-0.618,POST_OPEN
2026-02-09,SHRIRAMFIN.NS,UP,TRAIN,RANGE,0.7957,0.2070198550861102,0.5,NO_GAP,1062.7,1064.9,0.3858097299331842,2.4654182742072095,-1.3268,POST_OPEN
2026-02-09,WHIRLPOOL.NS,UP,TRAIN,RANGE,0.787,-0.10475245341271533,0.0,NO_GAP,906.9,905.95,1.7091189767339365,2.855882677252175,-2.5912,POST_OPEN
2026-02-09,MANAPPURAM.NS,UP,TRAIN,RANGE,0.7786,-0.5216824258232666,0.0,GAP_DOWN,306.7,305.1,2.1356374307140547,1.3694163677861027,0.7336,POST_OPEN
2026-02-09,SAPPHIRE.NS,UP,TRAIN,RANGE,0.776,0.509560095367223,1.0,GAP_UP,213.91,215.0,7.007620027114214,0.8648497031461755,6.096,POST_OPEN
2026-02-09,SBIN.NS,UP,TRAIN,RANGE,0.7716,0.43630017452007674,1.0,GAP_UP,1146.0,1151.0,0.698080279232105,0.6893542757417159,-0.1658,POST_OPEN
2026-02-09,GRSE.NS,DOWN,TRAIN,RANGE,0.8588,0.5010538036346324,0.0,GAP_UP,2514.7,2527.3,0.58456277090706,3.193223843798476,0.0278,POST_OPEN
2026-02-09,HAL.NS,DOWN,TRAIN,RANGE,0.8257,0.4841442749939473,0.0,GAP_UP,4131.0,4151.0,-0.1500895666908697,1.4233793270394424,0.9029,POST_OPEN
2026-02-09,COFORGE.NS,DOWN,TRAIN,RANGE,0.8233,0.7551797586006659,0.0,GAP_UP,1549.3,1561.0,0.44536242173883744,1.833085909765697,0.1097,POST_OPEN
2026-02-09,MOIL.NS,DOWN,TRAIN,RANGE,0.8043,0.5092297899427223,0.0,GAP_UP,314.2,315.8,-0.25461489497136114,1.7982176957352047,1.0185,POST_OPEN
2026-02-09,NATIONALUM.NS,DOWN,TRAIN,RANGE,0.7996,1.0405257393209189,0.0,GAP_UP,365.2,369.0,0.45180722891565717,1.4101861993428333,0.9447,POST_OPEN
2026-02-09,RATNAMANI.NS,DOWN,TRAIN,RANGE,0.7887,0.0,0.5,NO_GAP,2003.6,2003.6,0.9532840886404381,3.403873028548632,-0.0299,POST_OPEN
2026-02-09,INFY.NS,DOWN,TRAIN,RANGE,0.762,0.18701576275714782,0.0,NO_GAP,1497.2,1500.0,0.41410633181939716,1.2489981298423825,0.0401,POST_OPEN
2026-02-09,OIL.NS,DOWN,TRAIN,RANGE,0.7513,0.7958371594735114,0.0,GAP_UP,490.05,493.95,1.632486480971329,0.7958371594735114,-0.2449,POST_OPEN
2026-02-09,PERSISTENT.NS,DOWN,TRAIN,RANGE,0.7498,0.0,0.5,NO_GAP,5875.0,5875.0,1.6851063829787183,1.2425531914893595,-0.0426,POST_OPEN
2026-02-09,SYMPHONY.NS,DOWN,TRAIN,RANGE,0.7453,0.5289342759884796,0.0,GAP_UP,954.75,959.8,0.6598586017281916,1.4925373134328401,0.3142,POST_OPEN
2026-02-09,BEL.NS,DOWN,TRAIN,RANGE,0.7418,0.16007317630917228,0.0,NO_GAP,437.3,438.0,0.857534873084842,0.9147038646238226,0.0,POST_OPEN
2026-02-09,SUNDRMFAST.NS,DOWN,TRAIN,RANGE,0.7365,0.3128033653327478,0.0,GAP_UP,927.1,930.0,0.46920504799914386,0.5770682774242308,0.2265,POST_OPEN
2026-02-09,NAUKRI.NS,DOWN,TRAIN,RANGE,0.7327,0.3312664571477164,0.0,GAP_UP,1177.3,1181.2,0.5690987853563256,2.3358532234774465,1.444,POST_OPEN
2026-02-09,RATEGAIN.NS,DOWN,TRAIN,RANGE,0.732,1.5652612976521096,0.0,GAP_UP,594.15,603.45,1.1192459816544598,1.5652612976521096,-0.2104,POST_OPEN
2026-02-09,ZENSARTECH.NS,DOWN,TRAIN,RANGE,0.7298,0.48796096312295756,0.0,GAP_UP,625.05,628.1,0.6799456043516505,1.7198624110071226,-0.352,POST_OPEN
2026-02-09,PARAS.NS,DOWN,TRAIN,RANGE,0.7279,0.07462686567163423,0.0,NO_GAP,670.0,670.5,1.0820895522388074,1.3208955223880547,-0.6567,POST_OPEN
2026-02-09,TATACHEM.NS,DOWN,TRAIN,RANGE,0.7216,0.32419479878778024,0.0,GAP_UP,709.45,711.75,-0.24666995559941007,3.8410035943336363,0.8951,POST_OPEN
2026-02-09,OLECTRA.NS,DOWN,TRAIN,RANGE,0.7207,0.0,0.5,NO_GAP,1057.1,1057.1,0.09459842966607068,2.402800113518122,0.3879,POST_OPEN
